iter	Passed	Remaining
0	1	1568
1	3	1400
2	5	1341
3	6	1316
4	8	1295
5	9	1276
6	11	1268
7	12	1258
8	14	1249
9	15	1243
10	17	1238
11	18	1241
12	20	1237
13	21	1233
14	23	1228
15	25	1226
16	26	1226
17	28	1224
18	29	1228
19	31	1226
20	32	1222
21	34	1218
22	36	1220
23	37	1219
24	39	1217
25	40	1215
26	42	1213
27	43	1210
28	45	1208
29	46	1205
30	48	1201
31	49	1199
32	51	1198
33	53	1196
34	54	1194
35	56	1191
36	57	1188
37	59	1185
38	60	1182
39	62	1179
40	63	1177
41	65	1174
42	66	1175
43	68	1173
44	69	1172
45	71	1169
46	72	1168
47	74	1166
48	76	1165
49	77	1163
50	79	1167
51	81	1170
52	82	1168
53	84	1167
54	86	1165
55	87	1162
56	89	1161
57	90	1158
58	92	1156
59	93	1155
60	95	1152
61	96	1150
62	98	1149
63	99	1148
64	102	1155
65	103	1154
66	105	1152
67	107	1156
68	108	1154
69	110	1152
70	112	1154
71	113	1152
72	115	1150
73	117	1149
74	122	1183
75	125	1196
76	127	1199
77	129	1196
78	131	1195
79	132	1192
80	134	1189
81	135	1187
82	137	1184
83	138	1181
84	140	1179
85	141	1176
86	143	1173
87	144	1171
88	146	1169
89	148	1168
90	149	1167
91	151	1164
92	152	1162
93	154	1160
94	156	1158
95	157	1156
96	159	1154
97	161	1153
98	162	1151
99	164	1149
100	165	1146
101	167	1144
102	168	1142
103	170	1140
104	171	1137
105	173	1135
106	175	1133
107	176	1131
108	178	1129
109	179	1127
110	181	1125
111	183	1124
112	184	1122
113	186	1120
114	187	1118
115	189	1117
116	191	1115
117	192	1113
118	194	1111
119	195	1109
120	197	1108
121	199	1108
122	201	1107
123	202	1104
124	204	1103
125	206	1102
126	207	1100
127	209	1098
128	210	1096
129	212	1095
130	228	1165
131	365	1848
132	507	2547
133	509	2532
134	514	2533
135	515	2518
136	517	2504
137	519	2489
138	520	2475
139	522	2462
140	524	2449
141	525	2435
142	527	2421
143	528	2408
144	530	2395
145	531	2382
146	533	2370
147	535	2357
148	536	2345
149	538	2333
150	540	2321
151	542	2311
152	545	2304
153	547	2295
154	549	2285
155	553	2285
156	556	2279
157	559	2272
158	560	2261
159	563	2252
160	565	2243
161	567	2236
162	569	2227
163	571	2215
164	573	2207
165	575	2197
166	577	2187
167	579	2181
168	581	2172
169	583	2163
170	586	2156
171	587	2146
172	590	2139
173	592	2131
174	594	2122
175	596	2113
176	597	2103
177	599	2093
178	601	2086
179	603	2077
180	605	2069
181	606	2060
182	608	2051
183	609	2042
184	611	2032
185	613	2025
186	616	2019
187	617	2011
188	619	2003
189	621	1996
190	626	1996
191	628	1991
192	631	1986
193	633	1978
194	634	1969
195	636	1962
196	638	1953
197	640	1946
198	641	1938
199	643	1929
200	644	1922
201	646	1914
202	648	1906
203	649	1898
204	651	1891
205	653	1883
206	654	1875
207	656	1867
208	657	1860
209	659	1852
210	660	1844
211	662	1837
212	664	1830
213	665	1822
214	667	1815
215	668	1808
216	670	1801
217	672	1794
218	673	1787
219	675	1780
220	676	1772
221	678	1765
222	679	1759
223	681	1752
224	683	1745
225	684	1738
226	686	1731
227	687	1725
228	689	1718
229	690	1711
230	692	1705
231	694	1699
232	695	1692
233	697	1686
234	698	1679
235	700	1673
236	701	1667
237	703	1661
238	704	1654
239	706	1648
240	708	1644
241	710	1637
242	711	1631
243	713	1625
244	714	1619
245	716	1613
246	717	1607
247	719	1601
248	721	1596
249	722	1590
250	724	1584
251	726	1579
252	727	1573
253	729	1567
254	730	1562
255	732	1556
256	734	1551
257	735	1545
258	737	1540
259	739	1534
260	740	1529
261	742	1523
262	743	1518
263	745	1513
264	746	1507
265	748	1502
266	750	1497
267	751	1492
268	753	1486
269	754	1481
270	756	1476
271	758	1471
272	759	1466
273	761	1461
274	762	1456
275	764	1451
276	766	1446
277	767	1441
278	769	1436
279	770	1431
280	772	1426
281	773	1421
282	775	1416
283	777	1411
284	778	1406
285	780	1402
286	781	1397
287	783	1392
288	784	1387
289	786	1383
290	788	1378
291	789	1373
292	791	1369
293	792	1364
294	794	1359
295	796	1355
296	797	1350
297	799	1346
298	800	1341
299	802	1337
300	804	1333
301	805	1328
302	807	1324
303	809	1320
304	810	1315
305	812	1311
306	813	1306
307	815	1302
308	817	1298
309	818	1294
310	820	1289
311	821	1285
312	823	1281
313	825	1277
314	826	1272
315	828	1268
316	829	1264
317	831	1260
318	832	1255
319	834	1251
320	836	1247
321	837	1243
322	839	1240
323	841	1236
324	843	1232
325	844	1228
326	846	1224
327	848	1220
328	849	1216
329	851	1212
330	852	1208
331	854	1204
332	856	1200
333	857	1196
334	859	1192
335	860	1188
336	862	1185
337	864	1181
338	865	1177
339	867	1173
340	869	1169
341	870	1165
342	872	1162
343	874	1158
344	875	1154
345	877	1151
346	878	1147
347	880	1143
348	882	1140
349	883	1136
350	885	1132
351	886	1128
352	888	1125
353	890	1121
354	891	1117
355	893	1113
356	894	1110
357	896	1106
358	898	1103
359	899	1099
360	901	1095
361	902	1092
362	904	1088
363	905	1084
364	907	1081
365	909	1078
366	910	1074
367	912	1071
368	913	1067
369	915	1064
370	917	1060
371	918	1057
372	920	1053
373	922	1050
374	923	1046
375	925	1043
376	926	1039
377	928	1036
378	930	1033
379	931	1029
380	933	1026
381	934	1022
382	936	1019
383	937	1016
384	940	1013
385	941	1010
386	944	1007
387	946	1004
388	947	1001
389	949	997
390	950	994
391	952	991
392	953	987
393	956	985
394	958	982
395	959	979
396	961	976
397	963	972
398	964	969
399	966	966
400	967	962
401	969	959
402	970	956
403	972	953
404	974	950
405	975	946
406	977	943
407	978	940
408	980	937
409	981	934
410	983	931
411	985	928
412	987	924
413	988	921
414	990	918
415	991	915
416	993	912
417	994	909
418	996	906
419	998	903
420	999	899
421	1001	896
422	1002	893
423	1004	890
424	1005	887
425	1007	884
426	1008	881
427	1010	878
428	1012	875
429	1013	872
430	1015	869
431	1016	866
432	1018	862
433	1019	859
434	1021	856
435	1022	853
436	1024	850
437	1025	847
438	1027	844
439	1028	841
440	1030	838
441	1031	835
442	1033	832
443	1035	829
444	1036	826
445	1038	823
446	1039	820
447	1041	817
448	1042	815
449	1044	812
450	1045	809
451	1047	806
452	1049	803
453	1050	800
454	1052	798
455	1054	795
456	1056	792
457	1057	789
458	1059	786
459	1060	784
460	1062	781
461	1063	778
462	1065	775
463	1067	772
464	1069	770
465	1075	770
466	1077	768
467	1079	765
468	1081	763
469	1083	760
470	1085	757
471	1086	755
472	1088	752
473	1089	749
474	1091	746
475	1092	743
476	1094	741
477	1095	738
478	1097	735
479	1098	732
480	1100	729
481	1102	727
482	1103	724
483	1105	721
484	1106	718
485	1108	716
486	1110	713
487	1111	710
488	1113	707
489	1114	705
490	1116	702
491	1118	699
492	1119	697
493	1121	694
494	1122	691
495	1124	689
496	1125	686
497	1127	683
498	1128	680
499	1130	678
500	1132	675
501	1133	672
502	1135	670
503	1137	667
504	1138	665
