iter	Passed	Remaining
0	259	207128
1	261	104490
2	267	71062
3	269	53548
4	270	43032
5	272	36020
6	273	31010
7	275	27252
8	276	24326
9	278	21984
10	279	20066
11	281	18469
12	282	17120
13	284	15966
14	285	14960
15	287	14082
16	289	13320
17	291	12672
18	293	12067
19	296	11554
20	299	11108
21	301	10656
22	305	10321
23	307	9955
24	309	9589
25	313	9329
26	315	9036
27	317	8746
28	321	8547
29	323	8295
30	325	8064
31	326	7845
32	328	7630
33	329	7428
34	331	7246
35	333	7080
36	335	6908
37	337	6769
38	338	6614
39	342	6502
40	343	6362
41	346	6250
42	347	6122
43	350	6014
44	351	5896
45	353	5801
46	356	5708
47	357	5604
48	359	5505
49	360	5408
50	361	5316
51	363	5229
52	365	5145
53	366	5062
54	367	4982
55	370	4918
56	371	4847
57	373	4775
58	375	4713
59	376	4649
60	378	4586
61	380	4524
62	381	4462
63	383	4413
64	386	4368
65	388	4319
66	389	4265
67	391	4213
68	393	4169
69	394	4119
70	396	4070
71	397	4023
72	399	3977
73	400	3932
74	402	3892
75	405	3867
76	407	3825
77	408	3785
78	410	3745
79	412	3711
80	415	3684
81	416	3649
82	418	3618
83	420	3583
84	422	3554
85	424	3523
86	426	3493
87	427	3461
88	429	3428
89	430	3398
90	432	3367
91	433	3337
92	435	3310
93	437	3283
94	438	3257
95	442	3244
96	447	3246
97	452	3238
98	453	3211
99	454	3184
100	456	3157
101	457	3131
102	459	3106
103	460	3081
104	461	3057
105	463	3033
106	464	3010
107	466	2986
108	467	2963
109	468	2941
110	470	2919
111	471	2898
112	473	2877
113	474	2856
114	476	2835
115	477	2815
116	478	2794
117	480	2775
118	481	2756
119	482	2736
120	484	2717
121	487	2708
122	488	2690
123	490	2673
124	491	2655
125	493	2637
126	494	2620
127	495	2603
128	497	2586
129	498	2570
130	500	2554
131	501	2538
132	503	2522
133	504	2507
134	505	2491
135	507	2476
136	508	2461
137	510	2447
138	511	2433
139	513	2418
140	514	2404
141	515	2390
142	517	2377
143	518	2364
144	520	2350
145	521	2337
146	523	2324
147	524	2311
148	526	2299
149	527	2284
150	528	2271
151	529	2259
152	531	2247
153	533	2236
154	534	2223
155	536	2213
156	537	2201
157	538	2189
158	540	2177
159	541	2166
160	543	2155
161	544	2144
162	546	2133
163	547	2122
164	548	2112
165	550	2102
166	551	2091
167	553	2082
168	554	2071
169	556	2061
170	557	2051
171	559	2041
172	560	2031
173	562	2021
174	563	2012
175	564	2002
176	566	1993
177	567	1983
178	569	1974
179	570	1964
180	571	1955
181	573	1946
182	574	1937
183	576	1929
184	577	1920
185	579	1912
186	580	1903
187	582	1894
188	583	1886
189	585	1878
190	586	1870
191	587	1861
192	589	1853
193	590	1845
194	592	1837
195	593	1829
196	595	1821
197	596	1813
198	597	1805
199	599	1798
200	600	1790
201	602	1782
202	603	1774
203	604	1767
204	606	1761
205	608	1753
206	609	1746
207	610	1738
208	612	1731
209	613	1724
210	615	1717
211	616	1710
212	618	1703
213	619	1696
214	620	1689
215	622	1682
216	623	1676
217	625	1669
218	626	1662
219	628	1655
220	629	1648
221	630	1642
222	631	1634
223	633	1628
224	634	1622
225	636	1615
226	637	1609
227	639	1603
228	640	1597
229	642	1591
230	643	1585
231	644	1579
232	646	1572
233	647	1567
234	649	1560
235	650	1555
236	652	1549
237	653	1543
238	655	1538
239	656	1532
240	658	1526
241	659	1520
242	661	1515
243	662	1509
244	663	1504
245	665	1498
246	666	1492
247	668	1487
248	669	1481
249	670	1476
250	672	1470
251	673	1465
252	675	1459
253	676	1454
254	678	1449
255	679	1443
256	680	1438
257	682	1433
258	683	1428
259	685	1422
260	686	1417
261	687	1412
262	689	1407
263	690	1402
264	692	1397
265	693	1391
266	694	1386
267	696	1382
268	697	1377
269	699	1372
270	700	1367
271	701	1362
272	703	1357
273	705	1353
274	706	1348
275	707	1343
276	709	1338
277	710	1334
278	711	1329
279	713	1324
280	714	1320
281	716	1315
282	717	1310
283	718	1306
284	720	1301
285	721	1296
286	723	1292
287	724	1288
288	725	1283
289	727	1279
290	728	1274
291	730	1270
292	731	1266
293	733	1262
294	734	1257
295	736	1253
296	737	1249
297	738	1244
298	740	1240
299	741	1236
300	743	1232
301	744	1227
302	746	1223
303	747	1219
304	748	1215
305	750	1211
306	751	1207
307	753	1203
308	754	1199
309	756	1195
310	757	1191
311	758	1187
312	760	1183
313	762	1179
314	763	1175
315	764	1171
316	766	1167
317	767	1163
318	769	1159
319	770	1155
320	771	1151
321	773	1147
322	774	1144
323	776	1140
324	777	1136
325	778	1132
326	780	1128
327	781	1124
328	785	1124
329	788	1122
330	791	1121
331	793	1118
332	795	1115
333	797	1112
334	798	1108
335	799	1104
336	801	1100
337	802	1097
338	805	1095
339	806	1091
340	808	1088
341	809	1084
342	811	1081
343	812	1077
344	814	1073
345	815	1070
346	817	1066
347	818	1063
348	820	1060
349	821	1056
350	823	1052
351	824	1049
352	826	1045
353	827	1042
354	828	1038
355	830	1035
356	831	1031
357	833	1028
358	834	1025
359	835	1021
360	837	1018
361	838	1014
362	840	1011
363	841	1007
364	842	1004
365	844	1001
366	845	997
367	847	994
368	848	991
369	849	987
370	851	984
371	852	981
372	854	977
373	855	974
374	857	971
375	858	968
376	859	964
377	861	961
378	862	958
379	864	955
380	866	952
381	867	949
382	869	946
383	870	942
384	871	939
385	873	936
386	874	933
387	876	930
388	877	927
389	879	924
390	880	921
391	882	918
392	883	914
393	884	911
394	886	908
395	887	905
396	889	902
397	890	899
398	891	896
399	893	893
400	894	890
401	896	887
402	897	884
403	898	881
404	900	877
405	901	874
406	903	872
407	904	869
408	905	865
409	907	863
410	908	860
411	910	857
412	911	854
413	913	851
414	914	848
415	916	845
416	917	842
417	919	839
418	920	837
419	921	834
420	923	831
421	924	828
422	926	825
423	927	822
424	929	819
425	930	816
426	931	814
427	933	811
428	934	808
429	936	805
430	937	802
431	939	800
432	940	797
433	941	794
434	943	791
435	944	788
436	946	785
437	947	783
438	948	780
439	950	777
440	951	774
441	953	771
442	954	769
443	956	766
444	957	763
445	959	761
446	960	758
447	962	755
448	963	753
449	965	750
450	966	748
451	967	745
452	969	742
453	970	739
454	972	737
455	973	734
456	975	732
457	976	729
458	978	726
459	979	724
460	981	721
461	984	720
462	985	717
463	987	715
464	989	712
465	990	709
466	991	707
467	993	704
468	995	702
469	996	699
470	997	697
471	999	694
472	1000	692
473	1003	689
474	1005	687
475	1007	685
476	1008	683
477	1010	680
478	1011	677
479	1013	675
480	1014	672
481	1015	670
482	1017	667
483	1018	665
484	1020	662
485	1021	660
486	1022	657
487	1024	654
488	1025	652
489	1027	649
490	1028	647
491	1030	644
492	1031	642
493	1033	639
494	1034	637
495	1036	635
496	1037	632
497	1039	630
498	1040	627
499	1042	625
500	1044	623
501	1045	620
502	1046	618
503	1048	615
504	1049	613
505	1051	610
506	1052	608
507	1053	605
508	1055	603
509	1056	600
510	1058	598
511	1059	596
512	1061	593
513	1062	591
514	1064	589
515	1065	586
516	1067	584
517	1068	581
518	1070	579
519	1071	577
520	1072	574
521	1074	572
522	1075	569
523	1077	567
524	1078	565
