iter	Logloss
0	0.6884429332
1	0.6843326709
2	0.680266042
3	0.6758538089
4	0.6721750812
5	0.6672892175
6	0.6629627414
7	0.658890175
8	0.6560476122
9	0.6526526083
10	0.6498172907
11	0.6472668171
12	0.6444224738
13	0.6414711294
14	0.6389817941
15	0.6368160418
16	0.6348112677
17	0.6313388374
18	0.6292761863
19	0.6266318802
20	0.6233480558
21	0.6209029383
22	0.619438536
23	0.6172365261
24	0.6161074173
25	0.6143092049
26	0.6121986868
27	0.6094545034
28	0.607305506
29	0.6054633903
30	0.6033076377
31	0.6016659096
32	0.6002528102
33	0.5979894941
34	0.5959936979
35	0.5942214528
36	0.5932575017
37	0.591038799
38	0.5898570198
39	0.5886840295
40	0.5862236843
41	0.5845264522
42	0.5827669403
43	0.5814360502
44	0.5808993012
45	0.5779717605
46	0.5770044608
47	0.5744646066
48	0.5727878254
49	0.5716243365
50	0.5699747757
51	0.5687095235
52	0.5677473877
53	0.5663573486
54	0.5658590461
55	0.5641360761
56	0.5628125453
57	0.5609101615
58	0.5588785383
59	0.5580153379
60	0.5562792445
61	0.5548342244
62	0.5513944622
63	0.5490807687
64	0.5477658811
65	0.5472564617
66	0.5466121922
67	0.5448609092
68	0.5436909699
69	0.5428886363
70	0.5420516836
71	0.540928108
72	0.5397757344
73	0.5392556719
74	0.5380322034
75	0.5363880524
76	0.535820007
77	0.5355457045
78	0.5344512547
79	0.5340390796
80	0.5327563413
81	0.5310650955
82	0.5301498765
83	0.5279661732
84	0.5266471354
85	0.525557384
86	0.5251850723
87	0.524394929
88	0.5228085592
89	0.5207567834
90	0.5188423396
91	0.5173652273
92	0.5164765232
93	0.5146288
94	0.5139567452
95	0.5128146421
96	0.5118309425
97	0.510892679
98	0.5102875763
99	0.5096118904
100	0.5081057425
101	0.5073450375
102	0.5070864573
103	0.5062440895
104	0.5054006795
105	0.5050563876
106	0.5045902553
107	0.5032641454
108	0.5016288947
109	0.5011185227
110	0.4999406364
111	0.4992764118
112	0.4976895101
113	0.4960159094
114	0.4949126419
115	0.493716232
116	0.4924333358
117	0.4909117909
118	0.4902845527
119	0.4897278561
120	0.4891013172
121	0.4879930293
122	0.4869884006
123	0.4849316624
124	0.4844862404
125	0.4833712651
126	0.4825944665
127	0.4820310985
128	0.4816139427
129	0.4796249805
130	0.4790451481
131	0.4784589331
132	0.4777286992
133	0.4774007827
134	0.4770493328
135	0.476752097
136	0.4757737738
137	0.4742387205
138	0.473294887
139	0.4726774661
140	0.4721413436
141	0.4712806619
142	0.4699462363
143	0.4686744457
144	0.4684465731
145	0.4675625056
146	0.4672154239
147	0.4667462749
148	0.4657099995
149	0.4656653041
150	0.4637204632
151	0.4627263812
152	0.4611381239
153	0.4604665631
154	0.460386972
