iter	Passed	Remaining
159	370	1483
160	372	1480
161	374	1476
162	376	1473
163	379	1470
164	381	1466
165	383	1463
166	385	1460
167	387	1456
168	389	1453
169	391	1450
170	393	1446
171	395	1443
172	397	1440
173	399	1436
174	401	1433
175	403	1430
176	405	1426
177	407	1423
178	409	1420
179	411	1416
180	413	1413
181	415	1410
182	417	1407
183	419	1404
184	421	1400
185	423	1397
186	425	1394
187	427	1391
188	429	1388
189	431	1384
190	433	1381
191	435	1378
192	437	1375
193	439	1372
194	442	1374
195	444	1371
196	446	1367
197	448	1364
198	450	1361
199	452	1358
200	454	1355
201	456	1352
202	458	1349
203	460	1346
204	462	1343
205	464	1340
206	467	1337
207	469	1334
208	471	1332
209	473	1329
210	475	1326
211	477	1323
212	479	1320
213	481	1317
214	483	1315
215	485	1313
216	487	1310
217	489	1307
218	491	1304
219	493	1301
220	495	1298
221	497	1295
222	500	1296
223	502	1293
224	505	1290
225	506	1287
226	509	1284
227	511	1282
228	513	1279
229	515	1277
230	517	1274
231	519	1271
232	521	1268
233	523	1266
234	525	1263
235	527	1260
236	529	1258
237	531	1255
238	533	1252
239	535	1249
240	537	1247
241	539	1244
242	541	1241
243	543	1239
244	545	1236
245	548	1234
246	550	1231
247	552	1229
248	554	1226
249	556	1224
250	558	1221
251	560	1219
252	562	1216
253	564	1214
254	566	1211
255	569	1209
256	571	1208
257	573	1205
258	576	1203
259	578	1200
260	579	1197
261	581	1194
262	583	1191
263	585	1189
264	588	1187
265	590	1184
266	592	1181
267	594	1179
268	596	1177
269	598	1174
270	600	1172
271	602	1169
272	604	1167
273	607	1165
274	609	1162
275	611	1160
276	613	1158
277	615	1156
278	618	1154
279	620	1151
280	622	1149
281	624	1147
282	626	1145
283	628	1142
284	630	1140
285	633	1137
286	635	1135
287	637	1132
288	639	1130
289	641	1128
290	643	1126
291	645	1123
292	648	1121
293	650	1119
294	652	1116
295	654	1114
296	656	1112
297	659	1110
298	661	1108
299	663	1105
300	665	1103
301	667	1101
302	669	1098
303	672	1097
304	674	1095
305	676	1092
306	678	1090
307	681	1088
308	683	1086
309	685	1083
310	687	1081
311	689	1078
312	692	1076
313	694	1074
314	696	1072
315	698	1069
316	700	1067
317	702	1065
318	704	1062
319	707	1060
320	709	1058
321	711	1055
322	713	1053
323	715	1051
324	717	1048
325	719	1046
326	721	1044
327	723	1041
328	726	1039
329	728	1038
330	730	1035
331	733	1033
332	735	1030
333	737	1028
334	739	1026
335	741	1023
336	743	1021
337	745	1019
338	747	1016
339	749	1014
340	751	1012
341	753	1009
342	756	1007
343	758	1004
344	760	1002
345	762	1000
346	764	998
347	766	995
348	768	993
349	770	991
350	772	988
351	775	986
352	777	983
353	779	981
354	781	979
355	783	977
356	786	975
357	788	973
358	792	973
359	795	972
360	798	970
361	800	968
362	802	966
363	804	963
364	806	961
365	808	959
366	810	956
367	812	954
368	814	951
369	817	949
370	819	947
371	821	944
372	823	943
373	826	941
374	828	938
375	831	937
376	835	937
377	840	938
378	843	937
379	845	934
380	847	932
381	850	930
382	852	927
383	854	925
384	856	923
385	858	921
386	861	918
387	863	916
388	865	914
389	868	913
390	871	911
391	873	908
392	875	906
393	877	904
394	879	902
395	882	899
396	884	897
397	886	895
398	888	893
399	890	890
400	892	888
401	895	886
402	897	884
403	899	881
404	901	879
405	903	877
406	905	874
407	907	872
408	910	870
409	912	867
410	914	865
411	916	863
412	918	860
413	920	858
414	922	856
415	925	854
416	927	851
417	929	849
418	931	846
419	933	844
420	935	842
421	937	840
422	940	837
423	942	835
424	944	833
425	946	830
426	948	828
427	950	826
428	952	823
429	954	821
430	957	819
431	959	817
432	961	814
433	963	812
434	965	810
435	967	807
436	973	809
437	987	815
438	1121	922
439	1165	953
440	1170	952
441	1172	949
442	1174	946
443	1176	943
444	1179	940
445	1181	937
446	1183	934
447	1185	931
448	1188	928
449	1190	925
450	1194	924
451	1196	921
452	1199	918
453	1201	915
454	1204	913
455	1207	911
456	1210	908
457	1212	905
458	1215	902
459	1217	900
460	1220	897
461	1223	895
462	1226	892
463	1229	890
464	1231	887
465	1235	885
466	1238	883
467	1240	880
468	1244	878
469	1246	875
470	1248	872
471	1250	869
472	1252	866
473	1255	863
474	1257	860
475	1259	857
476	1261	854
477	1264	851
478	1266	848
479	1268	845
480	1270	842
481	1272	839
482	1274	836
483	1276	833
484	1279	830
485	1281	828
486	1283	825
487	1286	822
488	1288	819
489	1290	816
490	1292	813
491	1294	810
492	1296	807
493	1298	804
494	1300	801
495	1303	798
496	1305	796
497	1308	793
498	1310	790
499	1312	787
500	1314	784
501	1316	781
502	1318	778
503	1320	775
504	1323	772
505	1325	769
506	1327	766
507	1329	764
508	1331	761
509	1333	758
510	1335	755
511	1337	752
512	1339	749
513	1342	746
514	1344	743
515	1346	741
516	1348	738
517	1350	735
518	1352	732
519	1354	729
520	1356	726
521	1358	723
522	1360	720
523	1362	717
524	1365	715
525	1367	712
526	1369	709
527	1371	706
528	1373	703
529	1375	700
530	1377	698
531	1379	695
532	1382	692
533	1384	689
534	1386	686
535	1388	683
536	1390	680
537	1392	678
538	1394	675
539	1396	672
540	1398	669
541	1400	666
542	1403	664
543	1405	661
544	1407	658
545	1409	655
546	1411	652
547	1413	650
548	1415	647
549	1417	644
550	1420	641
551	1422	639
552	1424	636
553	1427	633
554	1429	630
555	1431	628
556	1433	625
557	1435	622
558	1437	619
559	1439	617
560	1441	614
561	1444	611
562	1446	608
563	1448	606
564	1450	603
565	1452	600
566	1454	597
567	1456	594
568	1458	592
569	1460	589
570	1462	586
571	1465	584
572	1467	581
573	1469	578
574	1471	575
575	1473	573
576	1475	570
577	1478	567
578	1480	565
579	1482	562
580	1484	559
581	1486	556
582	1488	554
583	1490	551
584	1492	548
585	1494	545
586	1496	543
587	1498	540
588	1500	537
589	1503	534
590	1505	532
591	1507	529
592	1509	526
593	1511	524
594	1513	521
595	1515	518
596	1517	516
597	1520	513
598	1522	510
599	1524	508
600	1526	505
601	1528	502
602	1531	500
603	1533	497
604	1535	494
605	1537	492
606	1539	489
607	1541	486
608	1543	484
609	1545	481
610	1548	478
611	1550	476
612	1552	473
613	1554	470
614	1556	468
615	1558	465
616	1560	462
617	1562	460
618	1565	457
619	1567	455
620	1569	452
621	1571	449
622	1573	447
623	1575	444
624	1577	441
625	1579	439
626	1581	436
627	1583	433
628	1585	431
629	1588	428
630	1590	425
631	1592	423
632	1594	420
633	1596	418
634	1599	415
635	1601	412
636	1603	410
637	1605	407
638	1608	405
639	1610	402
640	1612	399
641	1623	399
642	1625	396
643	1628	394
644	1630	391
645	1632	389
646	1634	386
647	1636	383
648	1638	381
649	1640	378
650	1643	376
651	1645	373
652	1647	370
653	1649	368
654	1651	365
655	1653	362
656	1655	360
657	1658	357
658	1660	355
659	1662	352
660	1664	349
661	1666	347
662	1668	344
663	1670	342
664	1672	339
665	1674	336
666	1677	334
667	1679	331
668	1681	329
669	1683	326
670	1686	324
671	1688	321
672	1690	318
673	1692	316
674	1694	313
675	1696	311
676	1698	308
677	1700	306
678	1703	303
679	1705	300
680	1707	298
681	1709	295
682	1711	293
683	1713	290
684	1716	288
685	1718	285
686	1720	282
687	1722	280
688	1724	277
689	1726	275
690	1728	272
691	1730	270
692	1736	268
693	1738	265
694	1741	263
695	1743	260
696	1746	258
697	1748	255
698	1750	252
699	1752	250
700	1754	247
701	1757	245
702	1759	242
703	1761	240
704	1763	237
705	1765	235
706	1767	232
707	1769	229
708	1771	227
709	1773	224
710	1775	222
711	1777	219
712	1779	217
713	1782	214
714	1784	212
715	1786	209
716	1788	207
717	1790	204
718	1792	201
719	1794	199
720	1797	196
721	1799	194
722	1801	191
723	1803	189
724	1805	186
725	1807	184
726	1809	181
727	1811	179
728	1815	176
729	1817	174
730	1820	171
731	1823	169
732	1826	166
733	1829	164
734	1831	162
735	1834	159
736	1836	156
737	1838	154
738	1840	151
739	1843	149
740	1845	146
741	1847	144
742	1849	141
743	1852	139
744	1854	136
745	1856	134
746	1858	131
747	1860	129
748	1862	126
749	1864	124
750	1866	121
751	1868	119
752	1871	116
753	1873	114
754	1875	111
755	1877	109
756	1879	106
757	1881	104
758	1883	101
759	1885	99
760	1887	96
761	1890	94
762	1892	91
763	1894	89
764	1896	86
765	1898	84
766	1900	81
767	1902	79
768	1904	76
769	1906	74
770	1908	71
771	1911	69
772	1913	66
773	1915	64
774	1917	61
775	1919	59
776	1921	56
777	1923	54
778	1925	51
779	1927	49
780	1929	46
781	1932	44
782	1934	41
783	1936	39
784	1938	37
785	1942	34
786	1944	32
787	1946	29
788	1949	27
789	1953	24
790	1956	22
791	1959	19
792	1962	17
793	1964	14
794	1966	12
795	1968	9
796	1970	7
797	1972	4
798	1974	2
799	1976	0
