,app_id,status_3,status_20,status_60,status_90
2727,000015678,1.0,1.0,,
2728,000015691,0.0,0.0,,
2729,000015693,1.0,1.0,,
2730,000015706,0.0,0.0,,
2731,000015697,1.0,1.0,,
2732,000015727,1.0,1.0,,
2733,000015730,1.0,1.0,,
2734,000015717,1.0,1.0,,
2735,000015748,1.0,1.0,,
2736,000015758,0.0,0.0,,
2737,000015768,0.0,0.0,,
2738,000015780,0.0,0.0,,
2739,000015797,1.0,1.0,,
2740,000015804,1.0,1.0,,
2741,000015708,1.0,1.0,,
2742,000015775,1.0,1.0,,
2743,000015812,1.0,1.0,,
2744,000015815,0.0,0.0,,
2745,000015820,1.0,1.0,,
2746,000015830,1.0,1.0,,
2747,000015831,1.0,1.0,,
2748,000015821,0.0,0.0,,
2749,000015596,0.0,0.0,,
2750,000015776,0.0,0.0,,
2751,000015879,1.0,1.0,,
2752,000015894,0.0,0.0,,
2753,000015862,0.0,0.0,,
2754,000015868,1.0,1.0,,
2755,000015901,0.0,0.0,,
2756,000015904,1.0,1.0,,
2757,000015861,0.0,0.0,,
2758,000015867,1.0,1.0,,
2759,000015921,0.0,0.0,,
2760,000015872,1.0,1.0,,
2761,000015914,0.0,0.0,,
2762,000015925,0.0,0.0,,
2763,000015947,1.0,1.0,,
2764,000015943,1.0,1.0,,
2765,000015963,1.0,1.0,,
2766,000015946,0.0,0.0,,
2767,000015961,1.0,0.0,,
2768,000015906,0.0,0.0,,
2769,000015962,0.0,0.0,,
2770,000015970,0.0,0.0,,
2771,000015915,0.0,0.0,,
2772,000015997,1.0,1.0,,
2773,000015973,0.0,0.0,,
2774,000015984,0.0,0.0,,
2775,000016002,0.0,0.0,,
2776,000015986,1.0,0.0,,
2777,000016044,0.0,0.0,,
2778,000015936,0.0,0.0,,
2779,000016047,0.0,0.0,,
2780,000016041,1.0,1.0,,
2781,000016099,1.0,1.0,,
2782,000016101,1.0,1.0,,
2783,000016095,1.0,1.0,,
2784,000016102,0.0,0.0,,
2785,000016051,1.0,1.0,,
2786,000016114,1.0,0.0,,
2787,000016122,1.0,0.0,,
2788,000016125,1.0,1.0,,
2789,000016132,1.0,0.0,,
2790,000016136,1.0,1.0,,
2791,000016137,1.0,1.0,,
2792,000016143,1.0,1.0,,
2793,000016145,1.0,1.0,,
2794,000016147,1.0,1.0,,
2795,000016149,1.0,1.0,,
2796,000016148,1.0,0.0,,
2797,000016151,1.0,1.0,,
2798,000015849,0.0,0.0,,
2799,000016158,1.0,1.0,,
2800,000016160,1.0,1.0,,
2801,000016172,0.0,0.0,,
2802,000016177,0.0,0.0,,
2803,000016183,1.0,1.0,,
2804,000016195,1.0,1.0,,
2805,000016199,1.0,0.0,,
2806,000016141,1.0,1.0,,
2807,000016161,1.0,1.0,,
2808,000016198,0.0,0.0,,
2809,000016168,0.0,0.0,,
2810,000016203,1.0,1.0,,
2811,000016187,0.0,0.0,,
2812,000016135,1.0,1.0,,
2813,000016201,1.0,1.0,,
2814,000016169,1.0,1.0,,
2815,000016178,1.0,1.0,,
2816,000016213,1.0,1.0,,
2817,000016216,1.0,0.0,,
2818,000016218,1.0,1.0,,
2819,000016222,1.0,1.0,,
2820,000016259,1.0,1.0,,
2821,000016256,0.0,0.0,,
2822,000016262,0.0,0.0,,
2823,000016266,0.0,0.0,,
2824,000016267,0.0,0.0,,
2825,000016272,0.0,0.0,,
2826,000016276,1.0,1.0,,
2827,000016277,0.0,0.0,,
2828,000016275,1.0,1.0,,
2829,000016280,1.0,1.0,,
2830,000016282,0.0,0.0,,
2831,000016285,0.0,0.0,,
2832,000016290,0.0,0.0,,
2833,000016297,1.0,1.0,,
2834,000016292,1.0,1.0,,
2835,000016302,0.0,0.0,,
2836,000016306,1.0,1.0,,
2837,000016319,1.0,1.0,,
2838,000016315,1.0,1.0,,
2839,000016323,1.0,1.0,,
2840,000016326,1.0,1.0,,
2841,000016305,1.0,1.0,,
2842,000016321,1.0,1.0,,
2843,000016329,1.0,1.0,,
2844,000016337,1.0,1.0,,
2845,000016336,1.0,1.0,,
2846,000016341,0.0,0.0,,
2847,000016260,0.0,0.0,,
2848,000016248,1.0,1.0,,
2849,000016355,1.0,1.0,,
2850,000016358,0.0,0.0,,
2851,000016366,1.0,1.0,,
2852,000016376,1.0,1.0,,
2853,000016371,1.0,1.0,,
2854,000016383,1.0,1.0,,
2855,000016386,1.0,1.0,,
2856,000016394,1.0,1.0,,
2857,000016399,1.0,1.0,,
2858,000016405,1.0,1.0,,
2859,000016412,0.0,0.0,,
2860,000016443,0.0,0.0,,
2861,000016447,1.0,1.0,,
2862,000016475,1.0,1.0,,
2863,000016473,0.0,0.0,,
2864,000016416,0.0,0.0,,
2865,000016466,0.0,0.0,,
2866,000016489,1.0,1.0,,
2867,000016211,0.0,0.0,,
2868,000016424,0.0,0.0,,
2869,000016491,1.0,0.0,,
2870,000016501,0.0,0.0,,
2871,000016502,1.0,1.0,,
2872,000016504,1.0,0.0,,
2873,000016503,0.0,0.0,,
2874,000016373,1.0,0.0,,
2875,000016510,0.0,0.0,,
2876,000016516,1.0,1.0,,
2877,000016521,1.0,1.0,,
2878,000016525,0.0,0.0,,
2879,000016527,1.0,0.0,,
2880,000016534,1.0,1.0,,
2881,000016539,0.0,0.0,,
2882,000016544,0.0,0.0,,
2883,000016553,1.0,1.0,,
2884,000016556,0.0,0.0,,
2885,000016564,1.0,0.0,,
2886,000016574,1.0,1.0,,
2887,000016575,0.0,0.0,,
2888,000016583,0.0,0.0,,
2889,000016581,1.0,1.0,,
2890,000016584,0.0,0.0,,
2891,000016588,1.0,1.0,,
2892,000016585,1.0,1.0,,
2893,000016589,1.0,1.0,,
2894,000016582,0.0,0.0,,
2895,000016596,1.0,1.0,,
2896,000016599,0.0,0.0,,
2897,000016601,0.0,0.0,,
2898,000016609,0.0,0.0,,
2899,000016615,0.0,0.0,,
2900,000016619,1.0,1.0,,
2901,000016629,0.0,0.0,,
2902,000016633,0.0,0.0,,
2903,000016637,0.0,0.0,,
2904,000016639,0.0,0.0,,
2905,000016645,1.0,1.0,,
2906,000016654,0.0,0.0,,
2907,000016663,1.0,1.0,,
2908,000016659,1.0,1.0,,
2909,000016667,0.0,0.0,,
2910,000016672,1.0,1.0,,
2911,000016674,0.0,0.0,,
2912,000016688,1.0,1.0,,
2913,000016692,1.0,1.0,,
2914,000016694,1.0,1.0,,
2915,000016699,1.0,1.0,,
2916,000016707,1.0,1.0,,
2917,000016712,1.0,1.0,,
2918,000016713,1.0,1.0,,
2919,000016377,1.0,0.0,,
2920,000016730,0.0,0.0,,
2921,000016610,1.0,1.0,,
2922,000016647,0.0,0.0,,
2923,000016711,0.0,0.0,,
2924,000016719,0.0,0.0,,
2925,000016733,0.0,0.0,,
2926,000016735,1.0,1.0,,
2927,000016736,0.0,0.0,,
2928,000016737,0.0,0.0,,
2929,000016742,1.0,1.0,,
2930,000016643,0.0,0.0,,
2931,000016662,1.0,1.0,,
2932,000016741,1.0,1.0,,
2933,000016636,0.0,0.0,,
2934,000016731,1.0,0.0,,
2935,000016744,0.0,0.0,,
2936,000016774,0.0,0.0,,
2937,000016776,1.0,1.0,,
2938,000016781,0.0,0.0,,
2939,000016802,1.0,1.0,,
2940,000016790,0.0,0.0,,
2941,000016792,0.0,0.0,,
2942,000016800,0.0,0.0,,
2943,000016778,0.0,0.0,,
2944,000016823,1.0,1.0,,
2945,000016837,1.0,1.0,,
2946,000016838,1.0,1.0,,
2947,000016842,0.0,0.0,,
2948,000016816,0.0,0.0,,
2949,000016845,0.0,0.0,,
2950,000016826,1.0,1.0,,
2951,000016844,0.0,0.0,,
2952,000016817,0.0,0.0,,
2953,000016851,0.0,0.0,,
2954,000016856,0.0,0.0,,
2955,000016555,1.0,1.0,,
2956,000016865,1.0,1.0,,
2957,000016867,1.0,1.0,,
2958,000016870,0.0,0.0,,
2959,000016866,1.0,1.0,,
2960,000016876,1.0,1.0,,
2961,000016881,1.0,1.0,,
2962,000016883,0.0,0.0,,
2963,000016900,0.0,0.0,,
2964,000016908,0.0,0.0,,
2965,000016907,1.0,1.0,,
2966,000016919,0.0,0.0,,
2967,000016922,1.0,0.0,,
2968,000016927,1.0,0.0,,
2969,000016935,1.0,1.0,,
2970,000016940,0.0,0.0,,
2971,000016864,1.0,1.0,,
2972,000016952,1.0,1.0,,
2973,000016954,1.0,1.0,,
2974,000016956,0.0,0.0,,
2975,000016961,0.0,0.0,,
2976,000016964,1.0,1.0,,
2977,000016968,1.0,1.0,,
2978,000016980,0.0,0.0,,
2979,000016727,0.0,0.0,,
2980,000016998,0.0,0.0,,
2981,000016912,0.0,0.0,,
2982,000016903,0.0,0.0,,
2983,000016920,1.0,1.0,,
2984,000017004,1.0,1.0,,
2985,000016991,0.0,0.0,,
2986,000016972,0.0,0.0,,
2987,000017011,1.0,1.0,,
2988,000017013,0.0,0.0,,
2989,000017018,1.0,1.0,,
2990,000017009,1.0,1.0,,
2991,000017027,1.0,1.0,,
2992,000017049,1.0,1.0,,
2993,000016982,1.0,0.0,,
2994,000017036,0.0,0.0,,
2995,000017058,0.0,0.0,,
2996,000017059,0.0,0.0,,
2997,000017062,1.0,1.0,,
2998,000017065,0.0,0.0,,
2999,000017068,1.0,1.0,,
3000,000017070,1.0,1.0,,
3001,000017056,0.0,0.0,,
3002,000017076,1.0,1.0,,
3003,000017030,1.0,1.0,,
3004,000017088,1.0,1.0,,
3005,000017067,1.0,1.0,,
3006,000017097,1.0,1.0,,
3007,000017106,0.0,0.0,,
3008,000017061,0.0,0.0,,
3009,000017115,0.0,0.0,,
3010,000017057,0.0,0.0,,
3011,000017090,1.0,0.0,,
3012,000017006,1.0,1.0,,
3013,000017124,1.0,1.0,,
3014,000017128,1.0,1.0,,
3015,000016960,1.0,1.0,,
3016,000017131,1.0,1.0,,
3017,000017132,1.0,0.0,,
3018,000017135,0.0,0.0,,
3019,000017143,0.0,0.0,,
3020,000017145,1.0,1.0,,
3021,000017144,1.0,1.0,,
3022,000017142,0.0,0.0,,
3023,000017151,0.0,0.0,,
3024,000017149,1.0,1.0,,
3025,000017156,1.0,1.0,,
3026,000017164,1.0,0.0,,
3027,000017147,0.0,0.0,,
3028,000017155,0.0,0.0,,
3029,000017166,0.0,0.0,,
3030,000016848,1.0,1.0,,
3031,000017112,1.0,1.0,,
3032,000016951,0.0,0.0,,
3033,000017179,0.0,0.0,,
3034,000017176,1.0,1.0,,
3035,000017182,1.0,1.0,,
3036,000017153,1.0,1.0,,
3037,000017189,0.0,0.0,,
3038,000017195,1.0,1.0,,
3039,000017197,0.0,0.0,,
3040,000017200,1.0,1.0,,
3041,000017191,0.0,0.0,,
3042,000017212,0.0,0.0,,
3043,000017207,1.0,1.0,,
3044,000017213,1.0,1.0,,
3045,000017210,1.0,1.0,,
3046,000017215,0.0,0.0,,
3047,000017221,1.0,0.0,,
3048,000017233,1.0,0.0,,
3049,000017243,0.0,0.0,,
3050,000017249,1.0,1.0,,
3051,000017202,0.0,0.0,,
3052,000017253,0.0,0.0,,
3053,000017266,1.0,1.0,,
3054,000017277,0.0,0.0,,
3055,000017278,0.0,0.0,,
3056,000017279,1.0,1.0,,
3057,000017281,1.0,1.0,,
3058,000017292,1.0,1.0,,
3059,000017290,0.0,0.0,,
3060,000017296,1.0,1.0,,
3061,000017303,1.0,1.0,,
3062,000017306,0.0,0.0,,
3063,000017262,0.0,0.0,,
3064,000017298,1.0,1.0,,
3065,000017308,1.0,1.0,,
3066,000017300,0.0,0.0,,
3067,000017158,1.0,1.0,,
3068,000017319,0.0,0.0,,
3069,000017322,1.0,1.0,,
3070,000017395,0.0,0.0,,
3071,000017344,1.0,1.0,,
3072,000017347,1.0,1.0,,
3073,000017386,1.0,1.0,,
3074,000017391,0.0,0.0,,
3075,000017373,1.0,1.0,,
3076,000017375,0.0,0.0,,
3077,000017384,0.0,0.0,,
3078,000017325,0.0,0.0,,
3079,000017378,0.0,0.0,,
3080,000017383,1.0,1.0,,
3081,000017377,0.0,0.0,,
3082,000017394,0.0,0.0,,
3083,000017393,1.0,1.0,,
3084,000017406,1.0,1.0,,
3085,000017399,1.0,1.0,,
3086,000017441,1.0,0.0,,
3087,000017423,0.0,0.0,,
3088,000017385,0.0,0.0,,
3089,000017451,1.0,1.0,,
3090,000017456,0.0,0.0,,
3091,000017448,0.0,0.0,,
3092,000017445,1.0,0.0,,
3093,000017471,1.0,1.0,,
3094,000017475,1.0,1.0,,
3095,000017476,0.0,0.0,,
3096,000017483,1.0,1.0,,
3097,000017494,0.0,0.0,,
3098,000017480,1.0,1.0,,
3099,000017335,0.0,0.0,,
3100,000017461,0.0,0.0,,
3101,000017486,1.0,1.0,,
3102,000017504,0.0,0.0,,
3103,000017506,1.0,1.0,,
3104,000017510,1.0,1.0,,
3105,000017512,1.0,1.0,,
3106,000017527,1.0,0.0,,
3107,000017525,1.0,1.0,,
3108,000017529,0.0,0.0,,
3109,000017531,1.0,1.0,,
3110,000017546,1.0,1.0,,
3111,000017552,1.0,1.0,,
3112,000017557,1.0,1.0,,
3113,000017549,1.0,1.0,,
3114,000017553,1.0,1.0,,
3115,000017578,1.0,1.0,,
3116,000017590,0.0,0.0,,
3117,000017591,1.0,0.0,,
3118,000017594,0.0,0.0,,
3119,000017567,1.0,0.0,,
3120,000017565,1.0,1.0,,
3121,000017627,1.0,0.0,,
3122,000017633,0.0,0.0,,
3123,000017707,0.0,0.0,,
3124,000017715,0.0,0.0,,
3125,000017718,1.0,1.0,,
3126,000017632,1.0,1.0,,
3127,000017700,0.0,0.0,,
3128,000017701,1.0,1.0,,
3129,000017721,0.0,0.0,,
3130,000017690,0.0,0.0,,
3131,000017724,0.0,0.0,,
3132,000017661,0.0,0.0,,
3133,000017680,0.0,0.0,,
3134,000017664,1.0,0.0,,
3135,000017743,0.0,0.0,,
3136,000017650,0.0,0.0,,
3137,000017655,0.0,0.0,,
3138,000017665,0.0,0.0,,
3139,000017702,1.0,1.0,,
3140,000017545,1.0,1.0,,
3141,000017767,1.0,1.0,,
3142,000017765,1.0,1.0,,
3143,000017781,1.0,1.0,,
3144,000017788,1.0,1.0,,
3145,000017793,0.0,0.0,,
3146,000017802,0.0,0.0,,
3147,000017805,0.0,0.0,,
3148,000017807,1.0,1.0,,
3149,000017812,0.0,0.0,,
3150,000017820,1.0,0.0,,
3151,000017694,0.0,0.0,,
3152,000017804,0.0,0.0,,
3153,000017821,1.0,1.0,,
3154,000017822,0.0,0.0,,
3155,000017790,0.0,0.0,,
3156,000017828,0.0,0.0,,
3157,000017832,1.0,1.0,,
3158,000017825,0.0,0.0,,
3159,000017837,1.0,1.0,,
3160,000017838,1.0,0.0,,
3161,000017839,1.0,1.0,,
3162,000017846,1.0,0.0,,
3163,000017872,0.0,0.0,,
3164,000017875,1.0,1.0,,
3165,000017855,0.0,0.0,,
3166,000017890,1.0,1.0,,
3167,000017883,1.0,0.0,,
3168,000017909,0.0,0.0,,
3169,000017913,1.0,1.0,,
3170,000017914,1.0,1.0,,
3171,000017916,0.0,0.0,,
3172,000017934,0.0,0.0,,
3173,000017947,0.0,0.0,,
3174,000017566,0.0,0.0,,
3175,000017966,0.0,0.0,,
3176,000017932,1.0,1.0,,
3177,000017977,1.0,1.0,,
3178,000017950,0.0,0.0,,
3179,000017992,1.0,1.0,,
3180,000018000,0.0,0.0,,
3181,000017997,0.0,0.0,,
3182,000018002,1.0,1.0,,
3183,000018024,0.0,0.0,,
3184,000018033,1.0,1.0,,
3185,000018035,0.0,0.0,,
3186,000018003,0.0,0.0,,
3187,000018060,1.0,1.0,,
3188,000018052,1.0,0.0,,
3189,000018074,0.0,0.0,,
3190,000018081,1.0,0.0,,
3191,000018082,1.0,1.0,,
3192,000018100,0.0,0.0,,
3193,000018103,0.0,0.0,,
3194,000018135,0.0,0.0,,
3195,000018159,0.0,0.0,,
3196,000018160,1.0,0.0,,
3197,000018140,0.0,0.0,,
3198,000018163,0.0,0.0,,
3199,000018164,0.0,0.0,,
3200,000018176,1.0,1.0,,
3201,000018185,0.0,0.0,,
3202,000018195,1.0,0.0,,
3203,000018189,0.0,0.0,,
3204,000018202,1.0,1.0,,
3205,000018205,1.0,0.0,,
3206,000018210,1.0,1.0,,
3207,000018224,1.0,0.0,,
3208,000018218,0.0,0.0,,
3209,000018213,0.0,0.0,,
3210,000018234,0.0,0.0,,
3211,000018227,0.0,0.0,,
3212,000018246,1.0,0.0,,
3213,000018251,1.0,0.0,,
3214,000018265,0.0,0.0,,
3215,000018287,0.0,0.0,,
3216,000018277,0.0,0.0,,
3217,000018298,0.0,0.0,,
3218,000018284,1.0,1.0,,
3219,000018321,0.0,0.0,,
3220,000018323,0.0,0.0,,
3221,000018328,1.0,1.0,,
3222,000018383,1.0,1.0,,
3223,000018393,1.0,1.0,,
3224,000018404,1.0,1.0,,
3225,000018414,0.0,0.0,,
3226,000018416,1.0,0.0,,
3227,000018418,1.0,1.0,,
3228,000018420,0.0,0.0,,
3229,000018424,0.0,0.0,,
3230,000018430,1.0,1.0,,
3231,000018444,1.0,1.0,,
3232,000018486,0.0,0.0,,
3233,000018521,1.0,0.0,,
3234,000018538,1.0,1.0,,
3235,000018549,1.0,1.0,,
3236,000018571,1.0,1.0,,
3237,000018576,0.0,0.0,,
3238,000018579,1.0,1.0,,
3239,000018582,0.0,0.0,,
3240,000018573,1.0,1.0,,
3241,000018588,0.0,0.0,,
3242,000017544,1.0,1.0,,
3243,000018606,0.0,0.0,,
3244,000018626,0.0,0.0,,
3245,000018659,1.0,1.0,,
3246,000018669,1.0,1.0,,
3247,000018676,0.0,0.0,,
3248,000018677,0.0,0.0,,
3249,000018692,1.0,1.0,,
3250,000018691,1.0,0.0,,
3251,000018710,1.0,1.0,,
3252,000018427,1.0,1.0,,
3253,000018720,1.0,1.0,,
3254,000018718,1.0,1.0,,
3255,000018382,1.0,1.0,,
3256,000018496,1.0,0.0,,
3257,000018403,1.0,1.0,,
3258,000018335,0.0,0.0,,
3259,000018747,0.0,0.0,,
3260,000018748,1.0,1.0,,
3261,000018740,0.0,0.0,,
3262,000018751,0.0,0.0,,
3263,000018752,0.0,0.0,,
3264,000018727,0.0,0.0,,
3265,000018772,0.0,0.0,,
3266,000018770,0.0,0.0,,
3267,000018531,0.0,0.0,,
3268,000018569,1.0,1.0,,
3269,000018783,0.0,0.0,,
3270,000018784,0.0,0.0,,
3271,000018800,1.0,1.0,,
3272,000018804,1.0,0.0,,
3273,000018888,1.0,1.0,,
3274,000018904,1.0,1.0,,
3275,000018917,1.0,1.0,,
3276,000018918,1.0,1.0,,
3277,000018933,1.0,1.0,,
3278,000018903,1.0,1.0,,
3279,000018955,0.0,0.0,,
3280,000018963,1.0,0.0,,
3281,000018962,0.0,0.0,,
3282,000018964,0.0,0.0,,
3283,000018977,0.0,0.0,,
3284,000018995,1.0,1.0,,
3285,000018987,0.0,0.0,,
3286,000019020,0.0,0.0,,
3287,000018872,0.0,0.0,,
3288,000019039,1.0,1.0,,
3289,000019047,0.0,0.0,,
3290,000019034,0.0,0.0,,
3291,000019077,1.0,0.0,,
3292,000019108,1.0,0.0,,
3293,000019195,0.0,0.0,,
3294,000019230,0.0,0.0,,
3295,000019223,1.0,1.0,,
3296,000019133,1.0,1.0,,
3297,000018991,1.0,0.0,,
3298,000019147,1.0,1.0,,
3299,000019152,1.0,0.0,,
3300,000019242,1.0,1.0,,
3301,000019255,0.0,0.0,,
3302,000018511,0.0,0.0,,
3303,000019259,0.0,0.0,,
3304,000018456,0.0,0.0,,
3305,000019268,0.0,0.0,,
3306,000019272,1.0,0.0,,
3307,000019279,1.0,1.0,,
3308,000019291,1.0,1.0,,
3309,000019313,0.0,0.0,,
3310,000019295,1.0,1.0,,
3311,000019311,1.0,1.0,,
3312,000019323,1.0,1.0,,
3313,000019296,1.0,1.0,,
3314,000019333,1.0,0.0,,
3315,000019305,1.0,1.0,,
3316,000019338,1.0,1.0,,
3317,000019337,0.0,0.0,,
3318,000019360,1.0,1.0,,
3319,000019348,1.0,1.0,,
3320,000019400,0.0,0.0,,
3321,000019404,0.0,0.0,,
3322,000019409,0.0,0.0,,
3323,000019379,0.0,0.0,,
3324,000019421,1.0,1.0,,
3325,000019419,1.0,1.0,,
3326,000019445,0.0,0.0,,
3327,000019465,1.0,1.0,,
3328,000019470,1.0,1.0,,
3329,000019481,1.0,1.0,,
3330,000019482,1.0,1.0,,
3331,000019506,0.0,0.0,,
3332,000019512,1.0,1.0,,
3333,000019526,1.0,1.0,,
3334,000019560,0.0,0.0,,
3335,000019565,1.0,1.0,,
3336,000019572,0.0,0.0,,
3337,000019577,0.0,0.0,,
3338,000018986,0.0,0.0,,
3339,000019625,1.0,1.0,,
3340,000019633,1.0,0.0,,
3341,000019645,1.0,0.0,,
3342,000019675,1.0,1.0,,
3343,000019676,0.0,0.0,,
3344,000019692,0.0,0.0,,
3345,000019695,1.0,1.0,,
3346,000019473,1.0,0.0,,
3347,000019769,1.0,1.0,,
3348,000019774,0.0,0.0,,
3349,000019788,1.0,0.0,,
3350,000019793,1.0,1.0,,
3351,000019812,1.0,1.0,,
3352,000019843,0.0,0.0,,
3353,000019861,0.0,0.0,,
3354,000019876,0.0,0.0,,
3355,000019878,0.0,0.0,,
3356,000019891,1.0,1.0,,
3357,000019918,1.0,1.0,,
3358,000019939,1.0,1.0,,
3359,000019988,1.0,1.0,,
3360,000020059,0.0,0.0,,
3361,000020065,1.0,0.0,,
3362,000020076,0.0,0.0,,
3363,000020088,1.0,1.0,,
3364,000020115,1.0,0.0,,
3365,000020129,1.0,1.0,,
3366,000020121,1.0,1.0,,
3367,000020147,0.0,0.0,,
3368,000020145,1.0,1.0,,
3369,000020152,0.0,0.0,,
3370,000020160,0.0,0.0,,
3371,000020157,0.0,0.0,,
3372,000018892,0.0,0.0,,
3373,000020175,1.0,1.0,,
3374,000020186,0.0,0.0,,
3375,000020210,0.0,0.0,,
3376,000020217,0.0,0.0,,
3377,000020196,1.0,1.0,,
3378,000020276,1.0,1.0,,
3379,000020266,1.0,1.0,,
3380,000020262,0.0,0.0,,
3381,000020300,1.0,0.0,,
3382,000020282,1.0,1.0,,
3383,000020304,1.0,1.0,,
3384,000020349,1.0,0.0,,
3385,000020351,0.0,0.0,,
3386,000020365,1.0,0.0,,
3387,000020380,0.0,0.0,,
3388,000020414,1.0,1.0,,
3389,000019986,1.0,1.0,,
3390,000020416,1.0,1.0,,
3391,000020417,0.0,0.0,,
3392,000020420,1.0,1.0,,
3393,000020426,1.0,1.0,,
3394,000020429,1.0,1.0,,
3395,000020433,0.0,0.0,,
3396,000020479,0.0,0.0,,
3397,000020483,0.0,0.0,,
3398,000020488,0.0,0.0,,
3399,000020499,1.0,1.0,,
3400,000020508,0.0,0.0,,
3401,000020511,0.0,0.0,,
3402,000020478,1.0,1.0,,
3403,000020519,1.0,1.0,,
3404,000020527,0.0,0.0,,
3405,000020531,0.0,0.0,,
3406,000020530,1.0,1.0,,
3407,000020609,0.0,0.0,,
3408,000020621,1.0,1.0,,
3409,000020653,0.0,0.0,,
3410,000020662,0.0,0.0,,
3411,000020666,1.0,1.0,,
3412,000020684,1.0,1.0,,
3413,000020694,0.0,0.0,,
3414,000020764,1.0,1.0,,
3415,000020774,0.0,0.0,,
3416,000020799,1.0,1.0,,
3417,000020734,0.0,0.0,,
3418,000020564,1.0,1.0,,
3419,000020824,0.0,0.0,,
3420,000020829,1.0,1.0,,
3421,000020828,1.0,1.0,,
3422,000020832,1.0,1.0,,
3423,000020833,0.0,0.0,,
3424,000020396,1.0,1.0,,
3425,000020830,1.0,1.0,,
3426,000020848,0.0,0.0,,
3427,000020856,0.0,0.0,,
3428,000020572,0.0,0.0,,
3429,000020868,1.0,1.0,,
3430,000020877,0.0,0.0,,
3431,000020880,0.0,0.0,,
3432,000020874,0.0,0.0,,
3433,000020918,1.0,1.0,,
3434,000020791,1.0,1.0,,
3435,000020940,1.0,1.0,,
3436,000020979,0.0,0.0,,
3437,000020983,1.0,1.0,,
3438,000020989,0.0,0.0,,
3439,000020991,1.0,1.0,,
3440,000020515,0.0,0.0,,
3441,000021050,1.0,1.0,,
3442,000021053,0.0,0.0,,
3443,000021060,1.0,1.0,,
3444,000021061,1.0,1.0,,
3445,000021068,1.0,1.0,,
3446,000021069,1.0,1.0,,
3447,000021072,1.0,1.0,,
3448,000021075,0.0,0.0,,
3449,000021085,0.0,0.0,,
3450,000021087,1.0,1.0,,
3451,000021090,1.0,1.0,,
3452,000021093,0.0,0.0,,
3453,000020708,1.0,1.0,,
3454,000021106,1.0,1.0,,
3455,000021140,0.0,0.0,,
3456,000021167,0.0,0.0,,
3457,000021149,1.0,0.0,,
3458,000021221,1.0,1.0,,
3459,000021232,0.0,0.0,,
3460,000021252,0.0,0.0,,
3461,000021251,0.0,0.0,,
3462,000021294,0.0,0.0,,
3463,000021308,0.0,0.0,,
3464,000021320,1.0,1.0,,
3465,000021375,0.0,0.0,,
3466,000021377,1.0,1.0,,
3467,000021390,1.0,1.0,,
3468,000021384,1.0,1.0,,
3469,000021444,1.0,0.0,,
3470,000021464,1.0,1.0,,
3471,000021480,0.0,0.0,,
3472,000021496,0.0,0.0,,
3473,000021494,0.0,0.0,,
3474,000021501,1.0,1.0,,
3475,000021315,1.0,1.0,,
3476,000021523,1.0,1.0,,
3477,000021531,1.0,1.0,,
3478,000021548,0.0,0.0,,
3479,000021557,0.0,0.0,,
3480,000021353,1.0,1.0,,
3481,000021580,1.0,1.0,,
3482,000021588,1.0,1.0,,
3483,000021591,1.0,1.0,,
3484,000021586,0.0,0.0,,
3485,000021607,1.0,1.0,,
3486,000021615,1.0,1.0,,
3487,000021625,0.0,0.0,,
3488,000021627,0.0,0.0,,
3489,000021587,1.0,1.0,,
3490,000021598,1.0,1.0,,
3491,000021675,1.0,1.0,,
3492,000021684,0.0,0.0,,
3493,000021678,0.0,0.0,,
3494,000021680,0.0,0.0,,
3495,000021583,1.0,1.0,,
3496,000021723,1.0,1.0,,
3497,000021715,1.0,1.0,,
3498,000021728,0.0,0.0,,
3499,000021751,1.0,1.0,,
3500,000021759,0.0,0.0,,
3501,000021767,1.0,0.0,,
3502,000021747,1.0,1.0,,
3503,000021368,1.0,1.0,,
3504,000021802,0.0,0.0,,
3505,000021860,0.0,0.0,,
3506,000021964,1.0,1.0,,
3507,000021975,1.0,1.0,,
3508,000022039,0.0,0.0,,
3509,000022046,0.0,0.0,,
3510,000022064,1.0,1.0,,
3511,000022091,1.0,1.0,,
3512,000022119,0.0,0.0,,
3513,000021956,1.0,1.0,,
3514,000022168,1.0,1.0,,
3515,000022175,1.0,1.0,,
3516,000022181,1.0,1.0,,
3517,000022205,1.0,1.0,,
3518,000022003,1.0,1.0,,
3519,000022230,1.0,1.0,,
3520,000022231,0.0,0.0,,
3521,000022243,0.0,0.0,,
3522,000021872,0.0,0.0,,
3523,000022355,1.0,1.0,,
3524,000022368,0.0,0.0,,
3525,000022418,1.0,1.0,,
3526,000022423,0.0,0.0,,
3527,000022431,0.0,0.0,,
3528,000022466,0.0,0.0,,
3529,000022419,1.0,1.0,,
3530,000022415,1.0,1.0,,
3531,000022369,0.0,0.0,,
3532,000022378,0.0,0.0,,
3533,000022561,1.0,1.0,,
3534,000022576,1.0,1.0,,
3535,000022579,1.0,1.0,,
3536,000022540,1.0,1.0,,
3537,000022591,1.0,1.0,,
3538,000022617,1.0,1.0,,
3539,000022628,0.0,0.0,,
3540,000022651,0.0,0.0,,
3541,000022592,1.0,1.0,,
3542,000022680,1.0,1.0,,
3543,000022621,1.0,1.0,,
3544,000022485,0.0,0.0,,
3545,000022556,1.0,1.0,,
3546,000022674,1.0,1.0,,
3547,000022609,1.0,1.0,,
3548,000022694,0.0,0.0,,
