iter	Logloss
168	0.4577246979
169	0.4562068878
170	0.4557639816
171	0.4546048433
172	0.4542666192
173	0.4533092952
174	0.4515204733
175	0.450680497
176	0.4500710954
177	0.4498528891
178	0.4484202291
179	0.4473577462
180	0.4464719044
181	0.445581785
182	0.4450378665
183	0.4447637686
184	0.4445060171
185	0.4439714459
186	0.4419649708
187	0.4414767179
188	0.4404424085
189	0.4398521381
190	0.4390368485
191	0.4383009007
192	0.43522878
193	0.4346469175
194	0.4336000212
195	0.433250853
196	0.4328104683
197	0.4317678839
198	0.430668132
199	0.4285310546
200	0.4278037451
201	0.4260639544
202	0.4256186075
203	0.4235757308
204	0.4225491968
205	0.4198861793
206	0.4197851538
207	0.4193543996
208	0.4192049066
209	0.4189635676
210	0.4178142313
211	0.4169822495
212	0.4154334444
213	0.4145239644
214	0.4136431469
215	0.4125809981
216	0.4121345523
217	0.4111646364
218	0.4102783351
219	0.4091678374
220	0.407242858
221	0.406741484
222	0.4059188932
223	0.4055363979
224	0.403569081
225	0.4027323544
226	0.4002386766
227	0.3992925822
228	0.3990942873
229	0.3977938892
230	0.396539049
231	0.3960884301
232	0.3947664902
233	0.393296732
234	0.3910852521
235	0.3894522873
236	0.3893648452
237	0.3887203871
238	0.3875927515
239	0.3859651398
240	0.385192623
241	0.3844130325
242	0.3827640341
243	0.3811967517
244	0.3798422039
245	0.3795499872
246	0.3790124322
247	0.3788832472
248	0.3763299424
249	0.3757223826
250	0.3741196809
251	0.3718943124
252	0.3699252023
253	0.3685861221
254	0.3677293866
255	0.366593382
256	0.3664227974
257	0.3651641319
258	0.3646434409
259	0.3630656226
260	0.3619392949
261	0.3600253445
262	0.35843025
263	0.3577209227
264	0.3570108623
265	0.3560687259
266	0.3548080178
267	0.3533663882
268	0.3526585351
269	0.3512268569
270	0.3500517159
271	0.3499208403
272	0.3489298063
273	0.3484952541
274	0.3473754718
275	0.3467239582
276	0.3463111467
277	0.3453922209
278	0.3441299909
279	0.3439463935
280	0.3423825973
281	0.3403943208
282	0.3392192002
283	0.3373986845
284	0.3370806665
285	0.335840006
286	0.3351852631
287	0.333542974
288	0.332568178
289	0.3311102605
290	0.330533205
291	0.3302851725
292	0.3291808562
293	0.3277961407
294	0.3266327594
295	0.3264253371
296	0.3249668277
297	0.3248331734
298	0.3236006144
299	0.3224567186
300	0.3213880278
301	0.3205557535
302	0.3201637513
303	0.3186071616
304	0.3176330339
305	0.3165904871
306	0.3159146075
307	0.3149914827
308	0.3132234715
309	0.313085541
310	0.3122287545
311	0.3112520951
312	0.3109518844
313	0.3101844394
314	0.30852367
315	0.3083957398
316	0.3077544769
317	0.3066772591
318	0.3062503125
319	0.304718939
320	0.3044522414
321	0.304288179
322	0.3027133809
323	0.3017041122
324	0.3011748409
325	0.3007435611
326	0.2993835693
327	0.2977941395
328	0.2960743266
329	0.2943984461
330	0.2942977062
331	0.2934060339
332	0.2922226122
333	0.2913803463
334	0.2905857679
335	0.2895406848
336	0.2884989048
337	0.2873290728
338	0.2862343358
339	0.2852064419
340	0.2842193988
341	0.2830651204
342	0.2821205738
343	0.2814552439
344	0.2799475251
345	0.2789560328
346	0.2783922504
347	0.2776772203
348	0.2763522261
349	0.2755493017
350	0.2741864744
351	0.2735406567
352	0.2727915491
353	0.2724956648
354	0.2717690244
355	0.2703512806
356	0.2695848332
357	0.2687843656
358	0.2682677302
359	0.2676780968
360	0.2666995383
361	0.2660677164
362	0.265967867
363	0.2655910543
364	0.2646539966
365	0.2632812174
366	0.2624967677
367	0.2615217617
368	0.2613168536
369	0.2612151709
370	0.260919959
371	0.2603511561
372	0.2592400533
373	0.2584093827
374	0.2573101048
375	0.2569497052
376	0.2558873244
377	0.2555514571
378	0.254525137
379	0.2538673316
380	0.2528158646
381	0.2515964091
382	0.2507098516
383	0.2505764791
384	0.2505032768
385	0.2494636911
386	0.2493773759
387	0.2491808868
388	0.2487722076
389	0.2480697587
390	0.2470925994
391	0.2465459953
392	0.24525569
393	0.2440893224
394	0.243178268
395	0.2428186225
396	0.241666838
397	0.2408763447
398	0.2402183903
399	0.2393747127
400	0.2383156411
401	0.2375862101
402	0.2375038348
403	0.2367651626
404	0.2361501785
405	0.2352792065
406	0.234466808
407	0.2338261675
408	0.2331395971
409	0.2319890512
410	0.2313442449
411	0.230771848
412	0.230597774
413	0.2300310903
414	0.2297124621
415	0.2289889212
416	0.2281792328
417	0.2277969615
418	0.22728063
419	0.2266709609
420	0.2257835013
421	0.2257467833
422	0.225555587
423	0.2245271146
424	0.2242999441
425	0.223780101
426	0.2227979876
427	0.2223577587
428	0.2217140369
429	0.2205923388
430	0.220022398
431	0.2194352974
432	0.2187828444
433	0.2179202047
434	0.2178329852
435	0.2169112349
436	0.2168414892
437	0.2164154904
438	0.2155287914
439	0.215335586
440	0.2142970166
441	0.2135602529
442	0.2130386303
443	0.2123376834
444	0.2122554347
445	0.2116146365
446	0.2112558681
447	0.2108605465
448	0.2108153377
449	0.2100834964
450	0.2092675389
451	0.2084447361
452	0.2071927135
453	0.2064530822
454	0.2058300407
455	0.20519353
456	0.2048420017
457	0.2042448437
458	0.2038573983
459	0.2033407247
460	0.202844736
461	0.2025502202
462	0.202463022
463	0.2024139544
464	0.2019286629
465	0.2012283973
466	0.2009684329
467	0.2003480246
468	0.2000780568
469	0.1994774226
470	0.199401417
471	0.1993684461
472	0.1992914168
473	0.1988317651
474	0.1982479865
475	0.1977714255
476	0.1971480948
477	0.1968444924
478	0.1968002125
479	0.1963882562
480	0.196008127
481	0.1959557724
482	0.1957988239
483	0.1955309761
484	0.1947056493
485	0.1939787579
486	0.1935892244
487	0.1934111011
488	0.1929580499
489	0.1922323593
490	0.191661211
491	0.191233361
492	0.1907396361
493	0.1901619673
494	0.1898436244
495	0.1893092411
496	0.1892572813
497	0.1887145074
498	0.1880088636
499	0.1872293303
500	0.1867201755
501	0.1861602455
502	0.1855594337
503	0.1847761732
504	0.1845899756
505	0.1843395677
506	0.1840282436
507	0.1835334911
508	0.1834707783
509	0.183042
510	0.1822975827
511	0.1822527486
512	0.1820911137
513	0.1815498632
514	0.1809584402
515	0.1803098436
516	0.1799072835
517	0.1798588162
518	0.1795966828
519	0.1793324172
520	0.1792384805
521	0.1791267577
522	0.1789986275
523	0.1782867695
524	0.1780889316
525	0.1780645619
526	0.1774187532
527	0.177039886
528	0.1765127874
529	0.1760961875
530	0.1760654134
531	0.1756661556
532	0.1753857977
533	0.1751487308
534	0.1745438243
535	0.173978376
536	0.1736680379
537	0.1732980714
538	0.1727237959
539	0.1722172444
540	0.1720624468
541	0.1714873757
542	0.1713087747
543	0.1712528925
544	0.1707595508
545	0.170163992
546	0.1697221172
547	0.1695725085
548	0.1691307312
549	0.168725397
550	0.1684204471
551	0.1681048313
552	0.168075339
553	0.1673184519
554	0.1668495774
555	0.1666358895
556	0.1663266006
557	0.1660079837
558	0.1655015517
559	0.1652119334
560	0.1647386153
561	0.1645029317
562	0.1644390151
563	0.1639175502
564	0.1636079964
565	0.1629281222
566	0.1622786941
567	0.1619497074
568	0.1614433387
569	0.1611337278
570	0.160564251
571	0.1604795668
572	0.1602156357
573	0.1601271759
574	0.1596952027
575	0.1595351641
576	0.1591109655
577	0.1586084543
578	0.1583899682
579	0.157972114
580	0.1573842973
581	0.1570454124
582	0.1565079395
583	0.1559132084
584	0.1551983487
585	0.1550805867
586	0.1546083588
587	0.1542073024
588	0.1538406183
589	0.1531961043
590	0.1527616254
591	0.1523011779
592	0.1521145239
593	0.1516561174
594	0.1515546849
595	0.1511776691
596	0.151144651
597	0.1507954019
598	0.1502748299
599	0.1497918814
600	0.1494013415
601	0.1493337548
602	0.1488095209
603	0.1487191948
604	0.1486747569
605	0.14840509
606	0.1483642648
607	0.1475847805
608	0.1472062013
609	0.1468587786
610	0.1468265349
611	0.1463736032
612	0.1460283444
613	0.1456357206
614	0.1453055536
615	0.1448087659
616	0.1443392372
617	0.1442970646
618	0.1436353378
619	0.1432796828
620	0.1428998627
621	0.1428664805
622	0.1422928045
623	0.1420352126
624	0.1418267849
625	0.1417806575
626	0.1415052753
627	0.1410057338
628	0.1408758559
629	0.1405676405
630	0.1405239835
631	0.1401764034
632	0.1396557328
633	0.1392394187
634	0.1390235098
635	0.1385574409
636	0.1381061177
637	0.1378635381
638	0.1375624993
639	0.1373079772
640	0.1370014382
641	0.1368369344
642	0.1365626108
643	0.1364471392
644	0.1362654704
645	0.1356553706
646	0.1353973847
647	0.1349390019
648	0.1345733306
649	0.1341029397
650	0.1337744979
651	0.1333825014
652	0.1325980658
653	0.1320734812
654	0.1318216067
655	0.1317641633
656	0.1314500913
657	0.1313617964
658	0.131030234
659	0.1308916967
660	0.1304552904
661	0.1298916366
662	0.1297732674
663	0.1293747805
664	0.1289428907
665	0.1287983617
666	0.1284899694
667	0.1282874093
668	0.1278723246
669	0.1275681854
670	0.1272001594
671	0.1269432407
672	0.126855038
673	0.1267711803
674	0.1267520431
675	0.1263982101
676	0.1263045272
677	0.126070439
678	0.1257515739
679	0.1255658734
680	0.1252339099
681	0.1249214431
682	0.1248865119
683	0.1246053818
684	0.1241627451
685	0.1240821364
686	0.1237447946
687	0.1233958121
688	0.1230553954
689	0.1226072634
690	0.1225796668
691	0.1224275837
692	0.1221665278
693	0.1216049315
694	0.1213473553
695	0.1208743648
696	0.1206727639
697	0.1205266617
698	0.1202117044
699	0.1198989922
700	0.119637292
701	0.1194244582
702	0.119228725
703	0.1188523235
704	0.1185638514
705	0.118372864
706	0.1183208284
707	0.1182121158
708	0.1178966881
709	0.1176366646
710	0.1174098299
711	0.1172194672
712	0.1168843303
713	0.1168527989
714	0.1166774697
715	0.1164919065
716	0.1161932141
717	0.1158858858
718	0.1154653158
719	0.1152475782
720	0.1147856285
721	0.1144004986
722	0.1141747362
723	0.1139267313
724	0.1136166927
725	0.1134733763
726	0.1133329892
727	0.1131964841
728	0.1129287046
729	0.1125994311
730	0.112392312
731	0.1123351837
732	0.1120041753
733	0.1117766223
734	0.1114125496
735	0.1111282361
736	0.1108305455
737	0.1108109677
738	0.1107081936
739	0.1102851688
740	0.1102376312
741	0.1099949803
742	0.1098826623
743	0.109463214
744	0.1091470808
745	0.1088567511
746	0.1085163846
747	0.1083642839
748	0.1081094655
749	0.10769906
750	0.1074413772
751	0.1068932634
752	0.1066015341
753	0.1065102088
754	0.10615699
755	0.1059413351
756	0.1059180341
757	0.1057862565
758	0.1054186154
759	0.1051873059
760	0.1051304446
761	0.1047787766
762	0.104533443
763	0.1043434398
764	0.1040445738
765	0.1037779771
766	0.1034062363
767	0.1031258128
768	0.1027367896
769	0.1026048494
770	0.1024624301
771	0.1019727682
772	0.101742722
773	0.1015100329
774	0.1012326441
775	0.1010874968
776	0.1008277398
777	0.1006213338
778	0.1004346896
779	0.1002885044
780	0.1000864958
781	0.09964158654
782	0.09938141846
783	0.09904610861
784	0.09886305653
785	0.09877025457
786	0.09861812265
787	0.09840723466
788	0.09809301688
789	0.09807103686
790	0.09805372029
791	0.09787681713
792	0.09757573494
793	0.09731920467
794	0.09719275626
795	0.09700221545
796	0.09689898295
797	0.09680317724
798	0.09661049167
799	0.09634429975
