iter	Passed	Remaining
191	531	1690
192	532	1684
193	535	1681
194	539	1683
195	542	1681
196	544	1675
197	546	1669
198	550	1671
199	553	1668
200	556	1668
201	559	1665
202	561	1659
203	562	1652
204	564	1646
205	566	1640
206	567	1634
207	569	1628
208	570	1622
209	572	1616
210	574	1611
211	576	1606
212	578	1600
213	579	1594
214	581	1588
215	582	1582
216	584	1577
217	585	1571
218	587	1565
219	588	1559
220	590	1553
221	592	1549
222	593	1543
223	595	1537
224	596	1532
225	598	1526
226	600	1521
227	601	1516
228	603	1510
229	604	1505
230	606	1500
231	607	1494
232	609	1489
233	611	1484
234	616	1487
235	618	1484
236	622	1483
237	623	1478
238	625	1473
239	626	1468
240	628	1464
241	630	1460
242	632	1455
243	634	1450
244	635	1445
245	637	1440
246	639	1437
247	642	1436
248	644	1432
249	646	1427
250	648	1424
251	650	1419
252	651	1414
253	653	1410
254	655	1405
255	656	1400
256	658	1396
257	659	1391
258	661	1386
259	662	1381
260	664	1377
261	665	1372
262	667	1368
263	669	1363
264	670	1358
265	672	1354
266	673	1349
267	675	1345
268	676	1341
269	678	1336
270	680	1332
271	681	1328
272	683	1323
273	684	1319
274	686	1315
275	687	1310
276	689	1306
277	690	1302
278	692	1297
279	694	1293
280	695	1289
281	697	1285
282	698	1281
283	700	1277
284	701	1272
285	703	1268
286	705	1264
287	706	1261
288	708	1257
289	710	1252
290	711	1248
291	713	1244
292	714	1240
293	716	1236
294	717	1232
295	719	1228
296	721	1225
297	723	1222
298	724	1218
299	726	1214
300	728	1210
301	729	1207
302	731	1203
303	732	1199
304	734	1196
305	736	1192
306	737	1188
307	739	1184
308	740	1181
309	742	1177
310	744	1173
311	745	1169
312	747	1166
313	748	1162
314	750	1158
315	751	1155
316	753	1151
317	754	1147
318	756	1144
319	758	1140
320	759	1137
321	761	1133
322	762	1129
323	764	1126
324	765	1122
325	767	1119
326	768	1115
327	770	1112
328	772	1108
329	773	1105
330	775	1101
331	776	1098
332	778	1095
333	780	1092
334	782	1089
335	783	1085
336	785	1082
337	787	1079
338	789	1076
339	791	1074
340	794	1072
341	796	1069
342	798	1066
343	800	1064
344	802	1061
345	807	1062
346	809	1059
347	811	1056
348	812	1053
349	814	1050
350	816	1046
351	817	1043
352	819	1040
353	820	1037
354	822	1034
355	824	1030
356	825	1027
357	827	1024
358	829	1021
359	830	1018
360	832	1015
361	834	1012
362	836	1009
363	837	1006
364	839	1003
365	841	1000
366	842	997
367	844	994
368	846	990
369	847	987
370	849	984
371	850	981
372	853	979
373	854	976
374	856	973
375	857	969
376	859	966
377	860	963
378	862	960
379	864	957
380	865	954
381	867	951
382	868	948
383	870	945
384	871	942
385	873	939
386	874	936
387	876	933
388	878	930
389	879	927
390	881	924
391	882	921
392	884	918
393	886	915
394	888	913
395	889	910
396	891	907
397	893	904
398	894	901
399	896	898
400	898	895
401	899	892
402	904	893
403	910	894
404	915	894
405	916	891
406	918	888
407	919	885
408	921	882
409	922	879
410	924	877
411	926	875
412	928	872
413	930	869
414	931	866
415	933	863
416	934	860
417	936	857
418	937	854
419	939	852
420	941	849
421	942	846
422	944	843
423	946	841
424	947	838
425	949	835
426	951	832
427	952	829
428	954	827
429	955	824
430	957	821
431	959	818
432	960	816
433	962	813
434	963	810
435	965	807
436	967	805
437	968	802
438	970	799
439	971	796
440	973	794
441	974	791
442	976	788
443	978	786
444	979	783
445	981	780
446	982	777
447	984	775
448	985	772
449	987	769
450	989	767
451	990	764
452	992	761
453	993	759
454	995	756
455	997	753
456	998	751
457	1000	748
458	1001	745
459	1003	743
460	1005	740
461	1006	738
462	1008	735
463	1009	732
464	1011	730
465	1012	727
466	1014	724
467	1015	722
468	1017	719
469	1019	717
470	1020	714
471	1022	711
472	1023	709
473	1025	706
474	1026	704
475	1028	701
476	1029	698
477	1031	696
478	1033	693
479	1034	691
480	1036	688
481	1037	686
482	1039	683
483	1040	681
484	1042	678
485	1044	675
486	1045	673
487	1047	670
488	1048	668
489	1050	665
490	1051	663
491	1053	660
492	1055	658
493	1056	655
494	1058	653
495	1059	650
496	1061	648
497	1062	645
498	1064	643
499	1065	640
500	1067	638
501	1068	635
502	1070	633
503	1072	630
504	1073	628
505	1075	625
506	1076	623
507	1078	620
508	1079	618
509	1081	616
510	1082	613
511	1084	611
512	1086	608
513	1087	606
514	1089	603
515	1090	601
516	1092	599
517	1093	596
518	1095	594
519	1097	591
520	1098	589
521	1100	587
522	1101	584
523	1103	582
524	1105	579
525	1106	577
526	1108	575
527	1109	572
528	1111	570
529	1112	568
530	1114	565
531	1116	563
532	1117	560
533	1119	558
534	1121	556
535	1123	554
536	1124	551
537	1126	549
538	1128	547
539	1130	545
540	1132	543
541	1134	540
542	1135	538
543	1137	536
544	1138	533
545	1140	531
546	1141	529
547	1145	527
548	1149	526
549	1150	524
550	1154	522
551	1155	520
552	1159	518
553	1160	516
554	1165	515
555	1166	512
556	1171	512
557	1173	509
558	1181	510
559	1232	529
560	1232	529
561	1233	524
562	1235	521
563	1242	521
564	1243	519
565	1245	516
566	1247	514
567	1248	511
568	1250	509
569	1252	506
570	1253	504
571	1255	502
572	1256	499
573	1258	497
574	1260	494
575	1261	492
576	1263	490
577	1265	487
578	1267	485
579	1268	482
580	1270	480
581	1272	478
582	1274	475
583	1279	474
584	1284	473
585	1289	472
586	1294	471
587	1298	469
588	1299	467
589	1301	464
590	1303	462
591	1304	459
592	1308	458
593	1312	456
594	1315	454
595	1317	452
596	1320	450
597	1322	448
598	1324	445
599	1326	443
600	1328	441
601	1331	439
602	1332	436
603	1335	434
604	1341	433
605	1344	431
606	1346	429
607	1348	427
608	1350	424
609	1352	422
610	1353	420
611	1355	417
612	1356	415
613	1358	412
614	1359	410
615	1361	407
616	1364	405
617	1365	403
618	1369	401
619	1372	399
620	1373	397
621	1375	394
622	1377	392
623	1379	390
624	1382	388
625	1383	385
626	1385	383
627	1387	381
628	1388	378
629	1390	376
630	1391	373
631	1393	371
632	1394	369
633	1396	366
634	1397	364
635	1402	362
636	1405	360
637	1406	358
638	1411	356
639	1414	354
640	1416	352
641	1417	349
642	1419	347
643	1421	345
644	1423	343
645	1425	340
646	1427	338
647	1429	336
648	1431	334
649	1433	331
650	1435	329
651	1436	327
652	1438	324
653	1439	322
654	1441	320
655	1445	318
656	1449	316
657	1453	314
658	1455	312
659	1457	310
660	1459	307
661	1463	305
662	1467	304
663	1469	301
664	1474	300
665	1479	298
666	1482	296
667	1484	294
668	1485	291
669	1487	289
670	1489	287
671	1491	284
672	1492	282
673	1494	280
674	1495	277
675	1497	275
676	1499	273
677	1500	270
678	1502	268
679	1503	266
680	1505	263
681	1506	261
682	1508	259
683	1510	256
684	1511	254
685	1513	252
686	1514	249
687	1516	247
688	1518	245
689	1520	243
690	1522	240
691	1523	238
692	1525	236
693	1526	233
694	1528	231
695	1529	229
696	1531	226
697	1532	224
698	1534	222
699	1536	220
700	1538	217
701	1540	215
702	1541	213
703	1543	211
704	1544	208
705	1546	206
706	1548	204
707	1551	202
708	1553	199
709	1555	197
710	1559	195
711	1561	193
712	1563	191
713	1564	189
714	1566	186
715	1568	184
716	1570	182
717	1571	180
718	1573	177
719	1575	175
720	1577	173
721	1578	171
722	1580	168
723	1581	166
724	1583	164
725	1585	162
726	1586	159
727	1588	157
728	1589	155
729	1592	153
730	1593	150
731	1595	148
732	1596	146
733	1598	144
734	1599	141
735	1601	139
736	1607	137
737	1610	135
738	1616	133
739	1621	131
740	1626	129
741	1630	127
742	1632	125
743	1636	123
744	1639	121
745	1645	119
746	1646	117
747	1649	114
748	1651	112
749	1654	110
750	1657	108
751	1659	106
752	1661	103
753	1662	101
754	1664	99
755	1666	97
756	1668	95
757	1669	92
758	1671	90
759	1672	88
760	1674	86
761	1676	83
762	1678	81
763	1679	79
764	1681	77
765	1683	74
766	1685	72
767	1686	70
768	1688	68
769	1690	66
770	1692	63
771	1694	61
772	1696	59
773	1698	57
774	1700	54
775	1701	52
776	1703	50
777	1705	48
778	1706	46
779	1708	43
780	1710	41
781	1711	39
782	1713	37
783	1715	35
784	1716	32
785	1718	30
786	1719	28
787	1721	26
788	1723	24
789	1724	21
790	1726	19
791	1728	17
792	1729	15
793	1731	13
794	1733	10
795	1734	8
796	1736	6
797	1737	4
798	1739	2
799	1740	0
