iter	Passed	Remaining
145	925	4144
146	931	4138
147	937	4130
148	943	4121
149	949	4113
150	955	4105
151	961	4097
152	967	4091
153	973	4085
154	980	4081
155	987	4074
156	993	4069
157	1000	4064
158	1020	4113
159	1028	4113
160	1034	4105
161	1040	4098
162	1046	4089
163	1052	4080
164	1058	4073
165	1064	4065
166	1070	4059
167	1076	4051
168	1082	4043
169	1089	4035
170	1095	4029
171	1101	4020
172	1107	4012
173	1112	4004
174	1118	3995
175	1124	3987
176	1130	3979
177	1136	3971
178	1142	3963
179	1148	3954
180	1154	3946
181	1160	3938
182	1165	3930
183	1171	3922
184	1177	3914
185	1183	3906
186	1189	3898
187	1195	3891
188	1202	3886
189	1208	3878
190	1214	3871
191	1220	3865
192	1226	3857
193	1232	3850
194	1238	3842
195	1244	3836
196	1250	3828
197	1256	3821
198	1262	3813
199	1268	3806
200	1275	3801
201	1281	3794
202	1287	3786
203	1293	3779
204	1299	3772
205	1306	3766
206	1313	3762
207	1319	3754
208	1325	3748
209	1331	3740
210	1337	3733
211	1343	3726
212	1349	3718
213	1355	3710
214	1361	3703
215	1367	3696
216	1372	3688
217	1378	3680
218	1384	3673
219	1390	3666
220	1396	3659
221	1402	3652
222	1408	3644
223	1414	3637
224	1420	3630
225	1426	3622
226	1432	3615
227	1438	3608
228	1444	3602
229	1450	3595
230	1456	3588
231	1462	3581
232	1468	3574
233	1474	3566
234	1480	3558
235	1486	3551
236	1491	3543
237	1497	3536
238	1503	3529
239	1509	3522
240	1515	3514
241	1520	3506
242	1526	3499
243	1532	3492
244	1538	3485
245	1544	3478
246	1550	3470
247	1556	3463
248	1562	3456
249	1579	3475
250	1585	3468
251	1592	3462
252	1597	3454
253	1603	3447
254	1609	3440
255	1615	3433
256	1621	3426
257	1627	3419
258	1633	3412
259	1639	3405
260	1645	3398
261	1651	3391
262	1657	3384
263	1663	3377
264	1669	3370
265	1675	3363
266	1681	3356
267	1691	3357
268	1702	3360
269	1711	3359
270	1719	3356
271	1726	3351
272	1732	3344
273	1739	3339
274	1747	3336
275	1755	3332
276	1761	3325
277	1767	3319
278	1774	3313
279	1782	3310
280	1827	3375
281	1833	3368
282	1840	3361
283	1848	3358
284	1854	3351
285	1860	3343
286	1866	3336
287	1872	3329
288	1879	3322
289	1916	3371
290	1922	3363
291	1928	3355
292	1934	3347
293	1940	3339
294	1946	3331
295	1953	3326
296	1960	3320
297	1966	3312
298	1973	3306
299	1980	3300
300	1986	3292
301	1994	3288
302	2004	3288
303	2012	3283
304	2018	3275
305	2024	3268
306	2030	3260
307	2036	3252
308	2042	3245
309	2048	3238
310	2054	3231
311	2060	3223
312	2066	3215
313	2073	3208
314	2079	3201
315	2085	3193
316	2091	3186
317	2096	3178
318	2102	3170
319	2108	3162
320	2114	3155
321	2120	3147
322	2126	3139
323	2131	3131
324	2137	3124
325	2143	3116
326	2149	3108
327	2154	3101
328	2161	3094
329	2167	3086
330	2173	3079
331	2179	3072
332	2185	3065
333	2192	3058
334	2198	3051
335	2204	3043
336	2209	3036
337	2215	3028
338	2221	3021
339	2228	3014
340	2234	3007
341	2240	2999
342	2245	2992
343	2251	2985
344	2258	2978
345	2264	2970
346	2269	2963
347	2275	2955
348	2281	2948
349	2287	2941
350	2293	2933
351	2299	2926
352	2304	2918
353	2311	2912
354	2317	2904
355	2323	2897
356	2329	2890
357	2335	2883
358	2341	2876
359	2347	2868
360	2353	2861
361	2359	2854
362	2365	2847
363	2371	2840
364	2377	2833
365	2382	2825
366	2389	2818
367	2395	2811
368	2401	2804
369	2407	2797
370	2413	2790
371	2419	2783
372	2425	2776
373	2431	2769
374	2437	2762
375	2443	2754
376	2448	2747
377	2454	2740
378	2460	2733
379	2466	2726
380	2472	2719
381	2478	2712
382	2484	2705
383	2490	2697
384	2496	2690
385	2502	2683
386	2508	2676
387	2514	2669
388	2520	2662
389	2526	2655
390	2532	2649
391	2538	2642
392	2545	2635
393	2551	2628
394	2557	2622
395	2563	2615
396	2569	2608
397	2575	2601
398	2581	2594
399	2587	2587
400	2592	2580
401	2598	2573
402	2605	2566
403	2611	2559
404	2617	2552
405	2623	2545
406	2629	2538
407	2635	2531
408	2641	2524
409	2646	2517
410	2652	2510
411	2658	2503
412	2665	2497
413	2671	2490
414	2677	2483
415	2683	2477
416	2689	2470
417	2695	2463
418	2701	2456
419	2707	2449
420	2715	2444
421	2723	2439
422	2729	2432
423	2735	2425
424	2741	2419
425	2747	2412
426	2753	2405
427	2759	2398
428	2764	2391
429	2770	2384
430	2776	2377
431	2782	2370
432	2792	2367
433	2800	2361
434	2807	2355
435	2815	2350
436	2911	2418
437	2918	2412
438	2925	2405
439	2935	2401
440	2942	2395
441	2949	2388
442	2955	2381
443	2961	2374
444	2967	2367
445	2973	2360
446	2980	2353
447	2986	2346
448	2992	2338
449	2997	2331
450	3003	2324
451	3009	2316
452	3015	2309
453	3021	2302
454	3027	2295
455	3033	2288
456	3040	2281
457	3047	2275
458	3054	2269
459	3060	2262
460	3066	2255
461	3072	2247
462	3078	2240
463	3084	2233
464	3090	2226
465	3096	2219
466	3102	2212
467	3108	2204
468	3114	2197
469	3120	2190
470	3125	2183
471	3131	2176
472	3137	2168
473	3143	2161
474	3149	2154
475	3155	2147
476	3161	2140
477	3167	2134
478	3173	2126
479	3179	2119
480	3185	2112
481	3191	2105
482	3197	2098
483	3203	2091
484	3209	2084
485	3215	2077
486	3220	2070
487	3227	2063
488	3233	2056
489	3238	2049
490	3244	2042
491	3250	2034
492	3257	2028
493	3262	2021
494	3268	2013
495	3274	2006
496	3280	1999
497	3286	1992
498	3291	1985
499	3297	1978
500	3303	1971
501	3309	1964
502	3315	1957
503	3321	1950
504	3326	1943
505	3332	1936
506	3338	1929
507	3344	1922
508	3350	1915
509	3356	1908
510	3361	1901
511	3367	1894
512	3373	1887
513	3382	1881
514	3388	1875
515	3394	1868
516	3400	1861
517	3406	1854
518	3412	1847
519	3420	1841
520	3426	1834
521	3432	1827
522	3438	1821
523	3444	1814
524	3450	1807
525	3456	1800
526	3463	1794
527	3468	1787
528	3474	1780
529	3481	1773
530	3487	1766
531	3492	1759
532	3501	1754
533	3508	1747
534	3513	1740
535	3519	1733
536	3525	1726
537	3531	1719
538	3536	1712
539	3543	1705
540	3549	1699
541	3555	1692
542	3561	1685
543	3567	1678
544	3574	1672
545	3580	1665
546	3586	1658
547	3591	1651
548	3597	1644
549	3603	1638
550	3609	1631
551	3615	1624
552	3621	1617
553	3627	1610
554	3633	1603
555	3638	1596
556	3644	1589
557	3650	1583
558	3656	1576
559	3662	1569
560	3668	1562
561	3674	1555
562	3680	1549
563	3688	1543
564	3697	1537
565	3703	1531
566	3709	1524
567	3716	1517
568	3722	1511
569	3727	1504
570	3733	1497
571	3739	1490
572	3745	1483
573	3751	1477
574	3757	1470
575	3763	1463
576	3769	1456
577	3775	1450
578	3781	1443
579	3787	1436
580	3793	1429
581	3798	1422
582	3804	1416
583	3810	1409
584	3816	1402
585	3822	1395
586	3828	1389
587	3834	1382
588	3840	1375
589	3846	1368
590	3852	1362
591	3857	1355
592	3863	1348
593	3869	1341
594	3875	1335
595	3881	1328
596	3886	1321
597	3892	1315
598	3901	1309
599	3960	1320
600	3967	1313
601	3974	1307
602	3980	1300
603	3987	1293
604	3994	1287
605	4000	1280
606	4006	1273
607	4012	1267
608	4018	1260
609	4023	1253
610	4029	1246
611	4036	1240
612	4046	1234
613	4052	1227
614	4058	1220
615	4064	1214
616	4070	1207
617	4076	1200
618	4082	1193
619	4088	1186
620	4093	1180
621	4100	1173
622	4106	1166
623	4112	1159
624	4118	1153
625	4125	1146
626	4131	1139
627	4137	1133
628	4143	1126
629	4149	1119
630	4157	1113
631	4164	1107
632	4170	1100
633	4175	1093
634	4181	1086
635	4188	1079
636	4193	1073
637	4200	1066
638	4205	1059
639	4211	1052
640	4217	1046
641	4223	1039
642	4229	1032
643	4235	1026
644	4241	1019
645	4247	1012
646	4253	1005
647	4259	999
648	4265	992
649	4271	985
650	4277	979
651	4283	972
652	4289	965
653	4295	958
654	4301	952
655	4307	945
656	4313	938
657	4319	932
658	4325	925
659	4331	918
660	4337	912
661	4343	905
662	4349	898
663	4355	892
664	4360	885
665	4367	878
666	4373	872
667	4379	865
668	4385	858
669	4391	852
670	4397	845
671	4402	838
672	4408	831
673	4414	825
674	4420	818
675	4426	812
676	4432	805
677	4439	798
678	4445	792
679	4451	785
680	4457	778
681	4463	772
682	4469	765
683	4475	759
684	4481	752
685	4487	745
686	4493	739
687	4498	732
688	4504	725
689	4510	719
690	4516	712
691	4522	705
692	4528	699
693	4534	692
694	4540	685
695	4546	679
696	4552	672
697	4558	666
698	4564	659
699	4570	652
700	4576	646
701	4582	639
702	4588	633
703	4594	626
704	4600	619
705	4605	613
706	4611	606
707	4618	600
708	4624	593
709	4629	586
710	4635	580
711	4641	573
712	4647	567
713	4653	560
714	4658	553
715	4668	547
716	4676	541
717	4682	534
718	4689	528
719	4695	521
720	4701	515
721	4706	508
722	4712	501
723	4718	495
724	4724	488
725	4730	482
726	4736	475
727	4742	469
728	4748	462
729	4754	455
730	4760	449
731	4766	442
732	4772	436
733	4778	429
734	4783	423
735	4789	416
736	4795	409
737	4801	403
738	4807	396
739	4813	390
740	4820	383
741	4826	377
742	4832	370
743	4838	364
744	4844	357
745	4850	351
746	4856	344
747	4862	338
748	4868	331
749	4874	324
750	4880	318
751	4886	311
752	4893	305
753	4899	298
754	4905	292
755	4911	285
756	4917	279
757	4923	272
758	4929	266
759	4934	259
760	4942	253
761	5005	249
762	5011	243
763	5018	236
764	5024	229
765	5032	223
766	5039	216
767	5044	210
768	5050	203
769	5056	197
770	5063	190
771	5071	183
772	5079	177
773	5087	170
774	5093	164
775	5099	157
776	5106	151
777	5115	144
778	5122	138
779	5130	131
780	5141	125
781	5150	118
782	5156	111
783	5164	105
784	5171	98
785	5178	92
786	5185	85
787	5191	79
788	5197	72
789	5203	65
790	5209	59
791	5215	52
792	5221	46
793	5227	39
794	5233	32
795	5239	26
796	5245	19
797	5251	13
798	5257	6
799	5263	0
