iter	Logloss
0	0.6888742186
1	0.6852126637
2	0.6790403658
3	0.6729879614
4	0.6679278092
5	0.6604619781
6	0.6572174181
7	0.653634404
8	0.6483503746
9	0.644286066
10	0.6403613062
11	0.63597694
12	0.6320199509
13	0.6285138895
14	0.6266500166
15	0.6226592969
16	0.6202891427
17	0.6178604391
18	0.6140683783
19	0.610856109
20	0.6060312386
21	0.6027111206
22	0.5999476701
23	0.596712808
24	0.5942735518
25	0.5922477659
26	0.5902593897
27	0.5868291874
28	0.5845042748
29	0.5817311889
30	0.5801800266
31	0.5774369185
32	0.5757783645
33	0.5740695536
34	0.5713184985
35	0.5697017189
36	0.5680754584
37	0.5667357482
38	0.563392454
39	0.5617459151
40	0.5595240647
41	0.558151145
42	0.5559599344
43	0.5545094067
44	0.5518393584
45	0.5500888509
46	0.5494515746
47	0.5463846891
48	0.5446045693
49	0.5426127275
50	0.5417902183
51	0.5407569113
52	0.5398311564
53	0.5378611749
54	0.5367461322
55	0.5352374787
56	0.5339790711
57	0.532356182
58	0.5312861229
59	0.5296337104
60	0.5278051203
61	0.5266684021
62	0.5251435642
63	0.5235318367
64	0.522025129
65	0.5211375014
66	0.5200497445
67	0.5168607033
68	0.5146859679
69	0.5129161412
70	0.5115124481
71	0.5109477211
72	0.5076516073
73	0.5068562916
74	0.5047961316
75	0.5036586587
76	0.5020759863
77	0.5006360571
78	0.500183275
79	0.4991752233
80	0.4981172848
81	0.4973319921
82	0.4948940822
83	0.4941640191
84	0.4934405499
85	0.4907880817
86	0.4897122642
87	0.4875475537
88	0.4864680329
89	0.4836758274
90	0.4831924518
91	0.4813723593
92	0.4808290803
93	0.4798007702
94	0.4792394806
95	0.4784102101
96	0.4777355154
97	0.4769909056
98	0.4761769953
99	0.4747268191
100	0.4728198984
101	0.471032884
102	0.4702113366
103	0.4682059844
104	0.467215303
105	0.4665453879
106	0.4653858417
107	0.4641823499
108	0.4631855163
109	0.4627661683
110	0.4622632613
111	0.4612681517
112	0.4603185827
113	0.4593353883
114	0.4579459269
115	0.4567245616
116	0.4540765939
117	0.4516779481
118	0.4509935945
119	0.4503981263
120	0.4496373073
121	0.4479641445
122	0.4473816627
123	0.4445747671
124	0.4438252711
125	0.4432155756
126	0.4413938904
127	0.4406000569
128	0.4398988809
129	0.4392566598
130	0.4378709688
131	0.4370192035
132	0.4349883407
133	0.4345478691
134	0.4339611219
135	0.4336078168
136	0.4330268295
137	0.4316472807
138	0.4298502257
139	0.4293457254
140	0.4277088779
141	0.4260624343
142	0.4251974586
143	0.4235525596
144	0.42292628
145	0.4216727517
146	0.4200045549
147	0.4197373327
148	0.4182537022
149	0.4175339893
150	0.4168116441
151	0.4156556468
152	0.4146679892
153	0.4138577993
154	0.4124401223
155	0.4106672173
156	0.410098853
157	0.4086327959
158	0.4081310682
159	0.4073647497
160	0.4065274557
161	0.4057879531
162	0.4055544302
163	0.4048006236
164	0.403859238
165	0.4029520555
166	0.4023175271
167	0.4020015804
168	0.401605703
169	0.4006350478
170	0.4000968768
171	0.397644304
172	0.3972061173
173	0.3959086299
174	0.3954879214
175	0.3942800538
176	0.3930641479
177	0.391073905
178	0.3907489418
179	0.3892213382
180	0.3885617021
181	0.3870199365
182	0.3865914134
183	0.3857630897
184	0.3847320873
185	0.3840819261
186	0.3830147414
187	0.382214411
188	0.3810969242
189	0.3802772194
190	0.3782993798
191	0.3781527091
192	0.3765273629
193	0.3756593574
194	0.3744876766
195	0.37280492
196	0.3718490905
197	0.370912144
198	0.3705084008
199	0.3685027765
200	0.367666217
201	0.3662920858
202	0.3648260659
203	0.3643154768
204	0.3633025241
205	0.3614099175
206	0.3600136554
207	0.3590010252
208	0.3577006329
209	0.3552359853
210	0.3547127454
211	0.3535254696
212	0.3534491875
213	0.3522391378
214	0.3504818862
215	0.3484800527
216	0.3478076818
217	0.3465892233
218	0.3453806523
219	0.3450227162
220	0.3446009699
221	0.3431385257
222	0.342414911
223	0.3421458115
224	0.3420331013
225	0.3402936509
226	0.3401346339
227	0.338833052
228	0.3368269192
229	0.3361809607
230	0.3356111867
231	0.3351454515
232	0.333744395
233	0.3306785102
234	0.3293088178
235	0.3291372271
236	0.3284153876
237	0.3270364602
238	0.3253336636
239	0.3234698795
240	0.321851805
241	0.3208135573
242	0.3200876516
243	0.3191890237
244	0.3181464491
245	0.3171324618
246	0.3162025614
247	0.3154125139
