iter	Passed	Remaining
0	2	2368
1	5	2245
2	8	2137
3	10	2090
4	12	2054
5	15	2026
6	17	2011
7	20	1992
8	22	1975
9	24	1969
10	27	1959
11	29	1950
12	32	1944
13	34	1938
14	36	1933
15	39	1934
16	41	1930
17	44	1926
18	46	1920
19	49	1919
20	51	1912
21	54	1909
22	56	1904
23	58	1903
24	61	1899
25	63	1897
26	66	1893
27	68	1891
28	70	1886
29	73	1884
30	75	1881
31	78	1878
32	80	1875
33	83	1871
34	85	1866
35	87	1866
36	90	1864
37	92	1861
38	95	1859
39	97	1857
40	100	1854
41	102	1854
42	105	1857
43	107	1854
44	110	1851
45	112	1848
46	115	1846
47	117	1848
48	120	1848
49	123	1847
50	125	1845
51	128	1842
52	130	1838
53	132	1836
54	135	1833
55	137	1829
56	140	1827
57	142	1825
58	145	1823
59	147	1822
60	150	1820
61	155	1845
62	159	1862
63	161	1859
64	164	1855
65	166	1852
66	168	1848
67	177	1909
68	179	1905
69	182	1900
70	184	1896
71	187	1891
72	189	1886
73	191	1883
74	194	1879
75	196	1876
76	199	1872
77	201	1868
78	204	1863
79	207	1865
80	209	1861
81	212	1857
82	214	1853
83	216	1848
84	219	1845
85	221	1841
86	224	1837
87	226	1833
88	228	1829
89	231	1825
90	233	1820
91	237	1827
92	239	1823
93	242	1819
94	244	1815
95	247	1812
96	249	1808
97	252	1805
98	254	1801
99	256	1797
100	259	1794
101	261	1791
102	264	1787
103	266	1783
104	268	1780
105	271	1776
106	273	1773
107	276	1769
108	278	1766
109	281	1763
110	283	1759
111	285	1756
112	288	1752
113	290	1749
114	293	1745
115	295	1742
116	297	1739
117	300	1735
118	302	1732
119	305	1729
120	307	1726
121	310	1725
122	312	1722
123	315	1718
124	317	1716
125	320	1712
126	322	1709
127	325	1707
128	327	1704
129	330	1700
130	332	1697
131	334	1694
132	337	1691
133	339	1688
134	342	1685
135	344	1682
136	346	1678
137	349	1675
138	351	1672
139	354	1669
140	356	1666
141	358	1663
142	361	1660
143	363	1656
144	366	1653
145	368	1650
146	371	1650
147	374	1650
148	377	1647
149	379	1644
150	383	1646
151	386	1648
152	390	1650
153	392	1647
154	395	1644
155	397	1641
156	400	1638
157	402	1635
158	404	1632
159	407	1629
160	409	1626
161	412	1623
162	414	1621
163	417	1618
164	419	1615
165	422	1612
166	424	1609
167	427	1606
168	429	1603
169	431	1600
170	434	1597
171	436	1594
172	439	1591
173	441	1588
174	444	1586
175	446	1583
176	448	1580
177	451	1577
178	453	1574
179	456	1571
180	458	1568
181	461	1566
182	463	1563
183	466	1560
184	468	1558
185	471	1555
186	475	1559
187	480	1563
188	604	1955
189	609	1957
190	612	1952
191	615	1947
192	617	1942
193	620	1938
194	623	1933
195	626	1929
196	628	1925
197	636	1934
198	643	1942
199	648	1946
200	653	1946
201	658	1948
202	664	1954
203	668	1953
204	671	1948
205	673	1942
206	676	1937
207	678	1932
208	681	1926
209	684	1921
210	686	1916
211	689	1912
212	695	1915
213	698	1912
214	701	1907
215	707	1913
216	710	1909
217	718	1918
218	728	1933
219	736	1940
220	739	1936
221	742	1931
222	744	1926
223	750	1929
224	756	1932
225	759	1928
226	762	1924
227	764	1919
228	767	1914
229	770	1909
230	772	1903
231	775	1899
232	778	1894
233	781	1889
234	783	1883
235	786	1879
236	788	1874
237	791	1869
238	794	1864
239	796	1859
240	799	1854
241	802	1849
242	805	1847
243	812	1852
244	819	1855
245	822	1851
246	824	1846
247	827	1842
248	830	1837
249	832	1832
250	836	1828
251	839	1824
252	842	1821
253	845	1817
254	848	1813
255	851	1809
256	854	1804
257	856	1799
258	859	1794
259	861	1789
260	864	1785
261	866	1780
262	869	1775
263	872	1771
264	874	1766
265	877	1762
266	880	1758
267	883	1753
268	886	1749
269	889	1745
270	891	1741
271	894	1737
272	897	1733
273	901	1730
274	904	1727
275	913	1734
276	921	1740
277	926	1740
278	932	1740
279	936	1739
280	940	1736
281	943	1732
282	946	1729
283	950	1726
284	953	1723
285	956	1719
286	959	1715
287	962	1710
288	965	1706
289	967	1701
290	970	1697
291	973	1693
292	976	1688
293	978	1684
294	981	1680
295	984	1675
296	986	1670
297	989	1666
298	991	1661
299	994	1657
300	996	1652
301	999	1648
302	1002	1643
303	1004	1639
304	1007	1634
305	1009	1630
306	1012	1625
307	1015	1621
308	1017	1617
309	1020	1612
310	1022	1607
311	1025	1603
312	1027	1599
313	1030	1594
314	1032	1590
315	1035	1586
316	1038	1581
317	1040	1577
318	1043	1573
319	1046	1569
320	1048	1565
321	1051	1560
322	1054	1556
323	1056	1552
324	1059	1548
325	1062	1544
326	1064	1540
327	1067	1536
328	1069	1531
329	1073	1528
330	1076	1524
331	1078	1520
332	1081	1516
333	1083	1512
334	1086	1508
335	1089	1504
336	1092	1500
337	1094	1496
338	1097	1492
339	1099	1488
340	1102	1484
341	1105	1480
342	1107	1475
343	1111	1473
344	1114	1470
345	1117	1466
346	1120	1462
347	1123	1458
348	1126	1455
349	1129	1452
350	1132	1448
351	1135	1445
352	1138	1441
353	1140	1437
354	1143	1433
355	1146	1429
356	1148	1425
357	1151	1421
358	1153	1417
359	1156	1413
360	1158	1409
361	1161	1405
362	1164	1401
363	1167	1397
364	1169	1394
365	1172	1390
366	1174	1386
367	1177	1382
368	1180	1378
369	1182	1374
370	1185	1370
371	1187	1366
372	1190	1362
373	1193	1358
374	1195	1355
375	1198	1351
376	1200	1347
377	1203	1343
378	1205	1339
379	1208	1335
380	1210	1331
381	1213	1327
382	1215	1323
383	1218	1320
384	1222	1317
385	1224	1313
386	1227	1309
387	1230	1306
388	1232	1302
389	1235	1298
390	1237	1294
391	1240	1290
392	1242	1286
393	1245	1283
394	1247	1279
395	1250	1275
396	1253	1272
397	1255	1268
398	1258	1264
399	1261	1261
400	1263	1257
401	1266	1253
402	1268	1249
403	1271	1246
404	1273	1242
405	1276	1238
406	1279	1235
407	1281	1231
408	1284	1227
409	1286	1224
410	1289	1220
411	1293	1218
412	1296	1214
413	1298	1211
414	1301	1207
415	1303	1203
416	1306	1199
417	1309	1196
418	1311	1192
419	1314	1189
420	1316	1185
421	1319	1181
422	1321	1178
423	1325	1175
424	1328	1171
425	1330	1168
426	1333	1164
427	1336	1161
428	1338	1157
429	1341	1154
430	1343	1150
431	1346	1146
432	1348	1143
433	1351	1139
434	1354	1136
435	1356	1132
436	1359	1129
437	1362	1125
438	1364	1122
439	1367	1118
440	1370	1115
441	1373	1112
442	1375	1108
443	1378	1105
444	1380	1101
445	1383	1098
446	1385	1094
447	1388	1090
448	1390	1087
449	1393	1083
450	1396	1080
451	1398	1076
452	1401	1073
453	1403	1069
454	1406	1066
455	1408	1062
456	1411	1059
457	1414	1056
458	1416	1052
459	1419	1049
460	1421	1045
461	1424	1042
462	1427	1038
463	1429	1035
464	1432	1031
465	1434	1028
466	1437	1025
467	1440	1021
468	1442	1018
469	1445	1014
470	1447	1011
471	1458	1013
472	1461	1010
473	1463	1006
474	1466	1003
475	1468	999
476	1471	996
477	1474	993
478	1477	990
479	1480	987
480	1483	983
481	1485	980
482	1488	976
483	1490	973
484	1493	969
485	1496	966
486	1498	963
487	1501	959
488	1503	956
489	1506	953
490	1508	949
491	1511	946
492	1514	942
493	1516	939
494	1519	936
495	1521	932
496	1524	929
497	1526	925
498	1529	922
499	1532	919
500	1534	915
501	1537	912
502	1540	909
503	1542	906
504	1545	902
505	1547	899
506	1550	896
507	1553	892
508	1555	889
509	1558	886
510	1561	882
511	1565	880
512	1574	881
513	1577	877
514	1584	876
515	1712	942
516	1715	938
517	1717	935
518	1720	931
519	1723	927
520	1725	924
521	1730	921
522	1737	920
523	1740	916
524	1745	914
525	1750	912
526	1755	909
527	1760	906
528	1764	903
529	1767	900
530	1770	896
531	1773	893
532	1777	890
533	1780	887
534	1783	883
535	1785	879
536	1788	875
537	1790	872
538	1793	868
539	1795	864
540	1797	860
541	1800	857
542	1804	853
543	1810	851
544	1817	850
545	1819	846
546	1822	842
547	1824	839
548	1827	835
549	1829	831
550	1832	827
551	1834	824
552	1837	820
553	1839	816
554	1842	813
555	1844	809
556	1847	805
557	1849	802
558	1852	798
559	1854	794
560	1857	791
561	1859	787
562	1865	785
563	1871	783
564	1875	780
565	1877	776
566	1881	773
567	1883	769
568	1888	766
569	1891	763
570	1893	759
571	1896	756
572	1899	752
573	1901	748
574	1904	745
575	1906	741
576	1909	737
577	1911	734
578	1914	730
579	1916	726
580	1918	723
581	1921	719
582	1923	716
583	1926	712
584	1928	708
585	1931	705
586	1933	701
587	1936	698
588	1938	694
589	1940	690
590	1943	687
591	1945	683
592	1947	679
593	1950	676
594	1952	672
595	1955	669
596	1957	665
597	1960	662
598	1962	658
599	1964	654
600	1967	651
601	1969	647
602	1972	644
603	1974	640
604	1977	637
605	1980	633
606	1982	630
607	1985	626
608	1988	623
609	1990	620
610	1993	616
611	1995	613
