iter	Logloss
0	0.6869189787
1	0.6825519386
2	0.6785129381
3	0.6737767745
4	0.6694019579
5	0.6648132346
6	0.6597001289
7	0.6570472548
8	0.6520436417
9	0.6478211772
10	0.6435508759
11	0.6394149006
12	0.6356580116
13	0.6318931939
14	0.6289995217
15	0.6265764795
16	0.624269295
17	0.6206456602
18	0.6186036909
19	0.6153103885
20	0.6131848277
21	0.6079457437
22	0.6062905657
23	0.6036987397
24	0.6022775713
25	0.5990620527
26	0.5964234981
27	0.5933807022
28	0.5920331683
29	0.5898339876
30	0.586730573
31	0.5851620134
32	0.5823284903
33	0.5810494535
34	0.5794831998
35	0.5770382345
36	0.5741153385
37	0.5717522156
38	0.5692295714
39	0.5678660154
40	0.5653084016
41	0.5629756295
42	0.5614050979
43	0.5589994239
44	0.5571287301
45	0.5551788286
46	0.5529364013
47	0.5512690601
48	0.5482703615
49	0.5469335587
50	0.5456833887
51	0.544234898
52	0.5421116389
53	0.5413572389
54	0.5396126348
55	0.5390493071
56	0.5360826411
57	0.5344544998
58	0.5337644989
59	0.5323720831
60	0.5305868594
61	0.5294598766
62	0.5286754401
63	0.5266203055
64	0.524471481
65	0.5234145227
66	0.5217117698
67	0.5211704905
68	0.5198756384
69	0.5190419981
70	0.517789072
71	0.5170413561
72	0.5161610978
73	0.514836206
74	0.5127803249
75	0.5116220471
76	0.5098312544
77	0.5082377419
78	0.5072188545
79	0.5058568839
80	0.5048513698
81	0.5040360476
82	0.5033394522
83	0.5020628359
84	0.5005233457
85	0.4987716319
86	0.4984663274
87	0.4979597541
88	0.4974310288
89	0.4965522935
90	0.4961434558
91	0.4952076687
92	0.4944572228
93	0.4935258761
94	0.4920054182
95	0.4915912299
96	0.4898856016
97	0.4897307474
98	0.4891826123
99	0.4875224981
100	0.4848883257
101	0.4833242416
102	0.4820277162
103	0.4808033498
104	0.4793067203
105	0.4782489736
106	0.4769234716
107	0.4739365585
108	0.4733091398
109	0.472650315
110	0.4716487055
111	0.4710625391
112	0.4704932781
113	0.4695735498
114	0.468840911
115	0.4678954842
116	0.4672281317
117	0.4664487893
118	0.465729708
119	0.4651481135
120	0.4629809753
121	0.4611705906
122	0.459698387
123	0.4588035736
124	0.457299679
125	0.4566179707
126	0.4556235473
127	0.4552068248
128	0.4540658208
129	0.4533008662
130	0.4520182599
131	0.4512327212
132	0.4499876488
133	0.4492842028
134	0.4488632655
135	0.4483138975
136	0.44702377
137	0.4462907026
138	0.4460316695
139	0.4456881995
140	0.4449866736
141	0.4439036139
142	0.4436602626
143	0.4422951953
144	0.4410826045
145	0.440629168
146	0.4387623622
147	0.4373704812
148	0.4361719364
149	0.4357340167
150	0.4347557104
151	0.4328972524
152	0.4323149428
153	0.4303433058
154	0.4291059726
155	0.4289087522
156	0.4286057913
157	0.4283951284
158	0.4276443148
159	0.4267679978
160	0.4259828743
161	0.4254388445
162	0.423220859
163	0.4218676606
164	0.4214982495
165	0.421212475
166	0.4196403012
167	0.4181452997
168	0.4179438196
169	0.4178180293
170	0.4165618896
171	0.4155810179
172	0.4149484946
173	0.4145563548
174	0.4140621803
175	0.4134889317
176	0.4130638601
177	0.4121119997
178	0.4113722745
179	0.4103173745
180	0.410076916
181	0.4095193304
182	0.408730169
183	0.4079053258
184	0.4064968144
185	0.4062144806
186	0.4034467545
187	0.4018469447
188	0.4008181231
189	0.3981758522
190	0.397880923
191	0.3966715591
192	0.3956143497
193	0.3946704562
194	0.3934526379
195	0.3930131848
196	0.3923316633
197	0.3908141199
198	0.389765175
199	0.3890691909
200	0.3872069621
201	0.3864327566
202	0.3857280252
203	0.3838983672
204	0.3834414652
205	0.3824787564
206	0.3820614215
207	0.3811243478
208	0.3794847827
209	0.3773813675
210	0.3760585198
211	0.3753058629
212	0.3748707745
213	0.3723404714
214	0.3709120314
215	0.3697465279
216	0.3685848139
217	0.3679266784
218	0.3670948867
219	0.3660428089
220	0.3649613475
221	0.3626499025
222	0.3609631546
223	0.3597823484
224	0.3592430063
225	0.3580815444
226	0.3572719468
227	0.3563568305
228	0.3544586592
229	0.3526207607
230	0.3512438729
231	0.3507801504
232	0.3492706283
233	0.3470968966
234	0.3457575797
235	0.3444988087
236	0.3439897355
237	0.3426807297
238	0.3414390321
239	0.34131278
240	0.33962658
241	0.3376431662
242	0.3370145671
243	0.3352316917
244	0.3329716219
245	0.3306344706
246	0.3296609565
247	0.3278802993
248	0.3268325414
249	0.3254971455
250	0.324734898
251	0.3235504232
252	0.3232914148
253	0.3219363031
254	0.3201553658
255	0.3189382903
256	0.3177660703
257	0.3163353179
258	0.3145047761
259	0.3139505391
260	0.3131102235
261	0.3114700368
262	0.31005683
263	0.3095005407
264	0.3089290506
265	0.3078857033
266	0.3066307365
267	0.30536696
268	0.3039410322
269	0.3029699783
270	0.301034356
271	0.2995137926
272	0.2989581388
273	0.2972908412
274	0.2961102457
275	0.295288141
276	0.2937028345
277	0.2916992095
278	0.2898168882
279	0.2894492216
280	0.2876143447
281	0.2873667386
282	0.2855088426
283	0.283500902
284	0.2824326809
285	0.2821816143
286	0.2809874957
287	0.279420536
288	0.2781323909
289	0.2764950133
290	0.2756233264
291	0.2737426971
292	0.2732579454
293	0.271378844
294	0.2701566299
295	0.2700895224
296	0.2690354775
297	0.2687212618
298	0.267334515
299	0.2655466765
300	0.2650115967
301	0.2646308989
302	0.263423283
303	0.2633522483
304	0.2630132216
305	0.2618922292
306	0.2611134072
