iter	Passed	Remaining
344	772	1021
345	773	1018
346	775	1015
347	777	1012
348	778	1009
349	780	1005
350	781	1002
351	783	999
352	784	996
353	786	993
354	788	990
355	789	987
356	791	984
357	793	982
358	795	979
359	796	976
360	798	973
361	799	970
362	801	967
363	803	965
364	805	962
365	806	959
366	808	956
367	810	953
368	811	950
369	813	947
370	814	944
371	816	941
372	817	938
373	819	935
374	821	933
375	822	930
376	824	927
377	826	924
378	827	921
379	829	918
380	830	916
381	832	913
382	833	910
383	835	907
384	837	904
385	838	901
386	840	899
387	841	896
388	843	893
389	844	890
390	846	887
391	847	884
392	849	881
393	850	879
394	852	876
395	854	874
396	856	871
397	857	868
398	859	865
399	860	862
400	862	860
401	863	857
402	866	855
403	870	855
404	874	854
405	876	852
406	880	851
407	883	851
408	887	850
409	889	848
410	891	845
411	892	842
412	894	840
413	895	837
414	897	834
415	899	831
416	900	829
417	902	826
418	903	823
419	905	821
420	907	818
421	908	815
422	910	813
423	912	810
424	913	808
425	916	806
426	920	805
427	921	802
428	923	800
429	924	797
430	926	795
431	927	792
432	929	789
433	931	786
434	932	784
435	934	782
436	936	779
437	937	776
438	939	774
439	941	772
440	943	769
441	945	767
442	946	764
443	948	761
444	949	759
445	951	756
446	956	756
447	958	754
448	961	753
449	964	751
450	967	750
451	970	748
452	971	746
453	973	743
454	975	741
455	976	738
456	978	735
457	980	733
458	981	730
459	983	728
460	984	725
461	986	723
462	987	720
463	989	718
464	990	715
465	992	712
466	994	710
467	995	707
468	997	705
469	999	703
470	1004	703
471	1008	702
472	1012	701
473	1017	701
474	1020	699
475	1021	696
476	1023	694
477	1025	691
478	1026	689
479	1028	687
480	1030	684
481	1032	682
482	1033	679
483	1035	677
484	1037	674
485	1038	672
486	1040	670
487	1042	667
488	1043	665
489	1045	662
490	1047	660
491	1048	657
492	1050	655
493	1052	652
494	1053	650
495	1055	648
496	1058	646
497	1063	646
498	1065	644
499	1067	641
500	1068	639
501	1070	636
502	1072	634
503	1073	631
504	1075	629
505	1077	627
506	1078	624
507	1080	622
508	1082	619
509	1084	617
510	1086	615
511	1087	613
512	1089	610
513	1090	608
514	1092	606
515	1096	604
516	1099	602
517	1102	601
518	1106	600
519	1109	598
520	1111	596
521	1113	594
522	1115	591
523	1116	589
524	1118	586
525	1119	584
526	1121	582
527	1123	579
528	1141	585
529	1142	583
530	1144	580
531	1145	578
532	1147	575
533	1148	573
534	1150	570
535	1151	568
536	1153	565
537	1155	563
538	1156	561
539	1158	558
540	1160	556
541	1161	554
542	1163	551
543	1164	549
544	1166	546
545	1167	544
546	1169	541
547	1170	539
548	1172	536
549	1173	534
550	1175	532
551	1176	529
552	1178	527
553	1179	524
554	1181	522
555	1182	520
556	1184	517
557	1186	515
558	1187	512
559	1189	510
560	1190	508
561	1192	505
562	1194	503
563	1195	501
564	1197	498
565	1198	496
566	1200	494
567	1201	491
568	1203	489
569	1204	486
570	1206	484
571	1207	482
572	1209	479
573	1210	477
574	1212	475
575	1213	472
576	1215	470
577	1217	468
578	1218	465
579	1220	463
580	1221	461
581	1223	458
582	1224	456
583	1226	454
584	1227	451
585	1229	449
586	1230	447
587	1232	445
588	1234	442
589	1235	440
590	1237	438
591	1238	435
592	1240	433
593	1241	431
594	1243	429
595	1244	426
596	1246	424
597	1247	422
598	1249	419
599	1251	417
600	1252	415
601	1254	413
602	1255	410
603	1257	408
604	1258	406
605	1260	404
606	1261	401
607	1263	399
608	1264	397
609	1266	395
610	1267	392
611	1269	390
612	1271	388
613	1272	386
614	1274	384
615	1275	381
616	1277	379
617	1279	377
618	1280	375
619	1282	372
620	1283	370
621	1285	368
622	1287	366
623	1288	364
624	1290	361
625	1292	359
626	1293	357
627	1295	355
628	1298	353
629	1304	352
630	1306	350
631	1307	348
632	1310	346
633	1311	343
634	1313	341
635	1314	339
636	1316	337
637	1317	335
638	1319	332
639	1320	330
640	1322	328
641	1323	326
642	1325	324
643	1328	322
644	1329	320
645	1334	318
646	1342	317
647	1350	317
648	1354	315
649	1391	321
650	1469	336
651	1469	336
652	1470	332
653	1472	329
654	1479	328
655	1481	326
656	1482	323
657	1486	321
658	1489	319
659	1493	317
660	1499	316
661	1502	314
662	1506	312
663	1508	309
664	1511	307
665	1513	305
666	1515	303
667	1520	301
668	1526	299
669	1530	297
670	1535	296
671	1538	293
672	1544	292
673	1546	289
674	1547	287
675	1552	285
676	1554	283
677	1556	280
678	1558	278
679	1561	276
680	1563	273
681	1564	271
682	1566	269
683	1570	267
684	1573	264
685	1575	262
686	1577	260
687	1581	258
688	1584	255
689	1588	254
690	1591	251
691	1594	249
692	1598	247
693	1600	245
694	1602	242
695	1606	240
696	1609	238
697	1611	236
698	1613	233
699	1615	231
700	1616	229
701	1618	226
702	1620	224
703	1622	221
704	1624	219
705	1626	217
706	1628	214
707	1631	212
708	1635	210
709	1638	208
710	1641	206
711	1644	203
712	1650	201
713	1653	199
714	1655	197
715	1657	195
716	1659	192
717	1662	190
718	1664	188
719	1668	185
720	1670	183
721	1672	181
722	1675	178
723	1679	176
724	1680	174
725	1682	171
726	1684	169
727	1687	167
728	1690	165
729	1692	162
730	1697	160
731	1699	158
732	1702	156
733	1705	153
734	1709	151
735	1711	149
736	1713	146
737	1714	144
738	1717	142
739	1718	139
740	1723	137
741	1725	135
742	1727	132
743	1730	130
744	1732	128
745	1734	125
746	1736	123
747	1738	121
748	1739	118
749	1741	116
750	1743	114
751	1744	111
752	1746	109
753	1748	106
754	1749	104
755	1751	102
756	1753	99
757	1755	97
758	1757	95
759	1758	92
760	1760	90
761	1761	88
762	1763	85
763	1768	83
764	1771	81
765	1773	78
766	1776	76
767	1778	74
768	1779	71
769	1781	69
770	1783	67
771	1785	64
772	1786	62
773	1788	60
774	1789	57
775	1792	55
776	1793	53
777	1795	50
778	1796	48
779	1798	46
780	1800	43
781	1801	41
782	1803	39
783	1804	36
784	1806	34
785	1807	32
786	1809	29
787	1810	27
788	1812	25
789	1814	23
790	1815	20
791	1817	18
792	1818	16
793	1820	13
794	1821	11
795	1823	9
796	1824	6
797	1826	4
798	1828	2
799	1829	0
