iter	Logloss
0	0.6879785096
1	0.6836671385
2	0.6784184917
3	0.6737201601
4	0.6700878311
5	0.6664448175
6	0.6634382869
7	0.6601862492
8	0.6558821918
9	0.6519376169
10	0.6497715632
11	0.646466795
12	0.6439194016
13	0.6403462626
14	0.6374624396
15	0.6331462404
16	0.6290173713
17	0.6269714507
18	0.6237153573
19	0.6218453751
20	0.6197550855
21	0.6179176871
22	0.61547664
23	0.6141304487
24	0.6127595138
25	0.6111043991
26	0.6094802759
27	0.607823971
28	0.6053069055
29	0.6031889675
30	0.6015474124
31	0.5997651297
32	0.5984601281
33	0.5974979722
34	0.596350822
35	0.5940336882
36	0.5917493427
37	0.5903372992
38	0.5894443946
39	0.5878831076
40	0.5870857093
41	0.5852806209
42	0.5843179786
43	0.5830653429
44	0.5817271695
45	0.5783988424
46	0.5765431664
47	0.5752392693
48	0.5742904763
49	0.5726395883
50	0.5712411262
51	0.5705142088
52	0.5690717938
53	0.5674562197
54	0.5666821298
55	0.5662223664
56	0.564923405
57	0.5630752308
58	0.5620104271
59	0.5613960775
60	0.559758817
61	0.558313672
62	0.557100007
63	0.556062898
64	0.5552143711
65	0.5546232595
66	0.5537742993
67	0.5523126312
68	0.5517745437
69	0.5502312915
70	0.5490475133
71	0.5474276327
72	0.5462995229
73	0.5448315192
74	0.5428312615
75	0.541986668
76	0.5410303958
77	0.5402219424
78	0.5385185528
79	0.5375483667
80	0.53618396
81	0.535182005
82	0.5335334904
83	0.5318257577
84	0.5309738499
85	0.5298396082
86	0.5293641945
87	0.5279987504
88	0.5273220076
89	0.5261299152
90	0.5252724992
91	0.5245217507
92	0.5239443812
93	0.5225764666
94	0.5221970121
95	0.5212844189
96	0.520900044
97	0.5188931668
98	0.5176520207
99	0.5165471214
100	0.5156391014
101	0.5153987694
102	0.5141118848
103	0.5134563928
104	0.5108753087
105	0.5102685832
106	0.5097081717
107	0.5076179934
108	0.5066488554
109	0.5054658266
110	0.5035230906
111	0.5029643545
112	0.5018006171
113	0.5006728673
114	0.5002113487
115	0.4990757798
116	0.4981616852
117	0.497155161
118	0.4962512313
119	0.4956033447
120	0.4950184294
121	0.4943612668
122	0.4930012898
123	0.4918297634
124	0.491323052
125	0.4906962278
126	0.4893513685
127	0.4884476869
128	0.4881297472
129	0.4875586831
130	0.4867256191
131	0.4856137656
132	0.4848773748
133	0.4834789591
134	0.4821338481
135	0.481248279
136	0.4803152787
137	0.4795216872
138	0.4788707759
139	0.4779324795
140	0.4765717185
141	0.4761971363
142	0.4758048401
143	0.4742705826
144	0.4740336286
145	0.4735962789
146	0.4727280333
147	0.4722058621
148	0.4717503754
149	0.4707315008
150	0.4697919179
151	0.4691842432
152	0.4682048567
153	0.4680699821
154	0.4661762633
155	0.4651913608
156	0.4645180445
157	0.4631004459
158	0.4621403169
159	0.4611815999
160	0.459727186
161	0.4590951186
162	0.4588513721
163	0.4574862934
164	0.4572783896
165	0.4565434903
166	0.4560473583
167	0.4557056612
168	0.4553359138
169	0.4544594647
170	0.4530308754
171	0.4527615075
172	0.4509700831
173	0.4500942432
174	0.4499796255
175	0.449367307
176	0.4489505248
177	0.4472764743
178	0.4470338698
179	0.4467520071
180	0.4463809516
181	0.4454468928
182	0.4440181127
183	0.4436046532
184	0.4424680263
185	0.4412498125
186	0.4406304115
187	0.4385690982
188	0.4381506018
189	0.4375929914
190	0.436916064
191	0.4361864047
192	0.4353897344
193	0.4335676993
194	0.4326221345
195	0.431991699
196	0.4311726128
197	0.430530299
198	0.4296056192
199	0.4283889547
200	0.4274290827
201	0.4265312504
202	0.4259466112
203	0.4238650442
204	0.422119065
205	0.4204722728
206	0.4202890029
207	0.4192501116
208	0.4184086722
209	0.417830038
210	0.4170046888
211	0.4161316183
212	0.4151884979
213	0.4149923132
214	0.4149096291
215	0.4132648504
216	0.4131217874
217	0.4123063003
218	0.4106316703
219	0.4096347355
220	0.4084090166
221	0.4070978506
222	0.4052756078
223	0.40296574
224	0.4019676424
225	0.4010696383
226	0.3993529155
227	0.3985292665
228	0.3973920763
229	0.3964038621
230	0.3961925737
231	0.3943463826
232	0.3939616169
233	0.3932361424
234	0.3930304017
235	0.391829451
236	0.3906953956
237	0.3906053425
238	0.3883445982
239	0.3868966092
240	0.3863517102
241	0.385988805
242	0.3856455683
243	0.3846337353
244	0.3819644387
245	0.3793508498
246	0.379059339
247	0.3779747153
248	0.3762369744
249	0.3751261198
250	0.3743253049
251	0.3727002789
252	0.3720489384
253	0.3712211282
254	0.3703823784
255	0.3680244999
256	0.3654619699
257	0.3644193538
258	0.3623266904
259	0.3621960587
260	0.3616765193
261	0.3599286095
262	0.3590186595
263	0.3578510815
264	0.3575941671
265	0.3565794575
266	0.3562529101
267	0.3550325584
268	0.3536193168
269	0.3535050956
270	0.3518464065
271	0.35101866
272	0.3508802197
273	0.3499358336
274	0.349717919
275	0.3482565475
276	0.3463437796
277	0.3444954556
278	0.3434459519
279	0.3418700247
280	0.340892665
281	0.340347948
282	0.3401593138
283	0.3395912536
284	0.3378390976
285	0.336064674
286	0.3351253354
287	0.334565605
288	0.3335985454
289	0.3334818382
290	0.3324523705
291	0.3308945121
292	0.3298269856
293	0.3295900319
294	0.328694039
295	0.3273755111
296	0.3263522226
297	0.3256846524
298	0.3234476506
299	0.3232981949
300	0.3225851436
301	0.3225040551
302	0.3215929696
303	0.3203724309
304	0.3193439564
305	0.3183217775
306	0.3169310735
307	0.3157874191
308	0.3156901981
309	0.3144892056
310	0.3128021236
311	0.3114401684
312	0.3113316345
313	0.3093438881
314	0.3090315289
315	0.3084293085
316	0.3070244354
317	0.3063354915
318	0.3056820287
319	0.3055148949
320	0.3044891139
321	0.303697282
322	0.3035335462
323	0.3027481239
324	0.3011305793
325	0.3007309539
326	0.2991092069
327	0.2986488977
328	0.2978600946
329	0.2964287201
330	0.2955046464
331	0.2944052174
332	0.2933280375
333	0.2931655732
334	0.2923358054
335	0.2911204218
336	0.2899416811
337	0.2898433419
338	0.2891032526
339	0.2879275507
340	0.2870810285
341	0.2862186096
342	0.2847616921
343	0.2839138373
344	0.2823929774
345	0.2814817433
346	0.2797447346
347	0.2784346401
348	0.2781928426
349	0.2774249783
350	0.2764761593
351	0.2755222123
352	0.2745601321
353	0.273905313
354	0.2724732525
355	0.2713727421
356	0.2700121472
357	0.2690720864
358	0.2678819687
359	0.2667221183
360	0.2658895676
361	0.2649750044
362	0.2643372132
363	0.263190041
364	0.2627784625
365	0.2617347443
366	0.2615070168
367	0.2609166636
368	0.2602883048
369	0.2591754171
370	0.2587157244
371	0.2586625384
372	0.2578642414
373	0.2573402441
374	0.2561568
375	0.2554305003
376	0.2542134296
377	0.2531608922
378	0.2524231606
379	0.2520972426
380	0.2512738849
381	0.2507541698
382	0.2502766918
383	0.2497832272
384	0.2486188066
385	0.2485545056
386	0.2471452656
387	0.2466895383
388	0.2461460189
389	0.2460790673
390	0.245124236
391	0.2439716402
392	0.2433960383
393	0.2427213521
394	0.2414743675
395	0.2413232258
396	0.2406222205
397	0.2395377394
398	0.2385328913
399	0.2373386598
400	0.2371576383
401	0.2370368757
402	0.2365963221
403	0.2358909928
404	0.234955003
405	0.2343166514
406	0.2332449716
407	0.2322163457
408	0.2318275049
409	0.2309873274
410	0.2301741601
411	0.229253909
412	0.2288454955
413	0.2279670215
414	0.2278633169
415	0.2272335875
416	0.2268798467
417	0.2262024163
418	0.2254725728
419	0.2248938039
420	0.2236309324
421	0.222548891
422	0.2216193089
423	0.221081809
424	0.2204876775
425	0.2204379544
426	0.2195500621
427	0.2190289609
428	0.2188418048
429	0.2182284126
430	0.2177341938
431	0.2171321708
432	0.2162720955
433	0.2155310566
434	0.2146592048
435	0.2141427592
436	0.2132756859
437	0.2125426403
438	0.2114916675
439	0.2110345082
440	0.2108102884
441	0.2102986294
442	0.2098802266
443	0.209674726
444	0.2091816553
445	0.2085489963
446	0.2080248282
447	0.2076802732
448	0.2071349744
449	0.2066382579
450	0.2059749679
451	0.2054594027
452	0.2048535339
453	0.2041722326
454	0.2034112899
455	0.2027133139
456	0.20253919
457	0.2022693711
458	0.2012882853
459	0.2008857977
460	0.2004072494
461	0.1996919894
462	0.1988733033
463	0.1987656456
464	0.198193981
465	0.1973632082
466	0.1970528352
467	0.19693717
468	0.1964956713
469	0.1960082043
470	0.1959294861
471	0.195444674
472	0.194720144
473	0.1939981494
474	0.1936565167
475	0.193393075
476	0.1928648912
477	0.1926110537
478	0.1920394982
479	0.1920137085
480	0.1912227621
481	0.1903394394
482	0.1900882202
483	0.1894260106
484	0.1887723795
485	0.188395482
486	0.1880902316
487	0.187579565
488	0.1873087622
489	0.1868198956
490	0.1863769294
491	0.1860093452
492	0.1856211962
493	0.1854258374
494	0.1851093203
495	0.1846320941
496	0.1841749061
497	0.1837965315
498	0.1836657348
499	0.1832262949
500	0.1829278951
501	0.1821768561
502	0.1818578058
503	0.1810568038
504	0.1804224456
505	0.1801732056
506	0.1796812659
507	0.1791207932
508	0.1783989818
509	0.178133236
510	0.1780825452
511	0.1778673356
512	0.177076759
513	0.1763901294
514	0.1759852597
515	0.1753301871
516	0.1747846427
517	0.1746703514
518	0.1739306089
519	0.1735949741
520	0.1730479212
521	0.172631865
522	0.1725404274
523	0.1724909454
524	0.1724537708
525	0.1720363875
526	0.1717267958
527	0.1711439624
528	0.170724525
529	0.1703986736
530	0.1703449283
531	0.1694850036
532	0.1690932695
533	0.1686334656
534	0.1680605944
535	0.1676156574
536	0.1670684898
537	0.1667968908
538	0.1665510282
539	0.1661649803
540	0.1661090368
541	0.1656888837
542	0.1655259731
543	0.1654908074
544	0.1652919231
545	0.1646645894
546	0.164265397
547	0.1638714774
548	0.1634184053
549	0.1630196787
550	0.1626935534
551	0.1623525175
552	0.162018867
553	0.1613589426
554	0.1607776371
555	0.1602988424
556	0.1602736046
557	0.1598057497
558	0.1588606855
559	0.1585025596
560	0.1583073451
561	0.1579457632
562	0.1579208617
563	0.1575439735
564	0.1570507842
565	0.1567275897
566	0.1564658602
567	0.1564114988
568	0.1558279133
569	0.1555702564
570	0.1553370246
571	0.1548621774
572	0.154625481
573	0.1542957785
574	0.1539353895
575	0.1533629929
576	0.1531400773
577	0.1528860278
578	0.1526624448
579	0.1524550238
580	0.151945405
581	0.1518896176
582	0.151431092
583	0.1510084228
584	0.1507529913
585	0.1502327343
586	0.1498556107
587	0.1496588564
588	0.1492490728
589	0.1489864857
590	0.1486473621
591	0.1485178053
592	0.1478782873
593	0.1475619602
594	0.1474213785
595	0.1471710194
596	0.1466744102
597	0.1461502072
598	0.1455770242
599	0.1450687221
600	0.1448979589
601	0.1448152543
602	0.1446119246
603	0.1441673764
604	0.1438372281
605	0.1435524786
606	0.1431178096
607	0.1429954658
608	0.1429643852
609	0.1425061326
610	0.1422053386
611	0.1416955496
612	0.141114902
613	0.1409657927
614	0.1404951977
615	0.140363707
616	0.1401220379
617	0.1397428927
618	0.1396068943
619	0.1391590003
620	0.1386466269
621	0.1386163048
622	0.1383547913
623	0.138317066
624	0.1379933231
