iter	Passed	Remaining
221	2111	5497
222	2120	5487
223	2129	5476
224	2139	5466
225	2148	5456
226	2158	5447
227	2169	5443
228	2180	5436
229	2190	5427
230	2200	5420
231	2212	5415
232	2222	5407
233	2232	5399
234	2241	5388
235	2250	5377
236	2259	5366
237	2268	5355
238	2281	5355
239	2291	5346
240	2301	5338
241	2310	5327
242	2320	5318
243	2329	5309
244	2338	5298
245	2347	5287
246	2356	5276
247	2365	5265
248	2374	5255
249	2383	5244
250	2392	5233
251	2401	5221
252	2410	5211
253	2419	5200
254	2427	5189
255	2437	5179
256	2446	5168
257	2455	5157
258	2463	5146
259	2473	5136
260	2482	5126
261	2493	5119
262	2502	5108
263	2512	5101
264	2521	5090
265	2530	5080
266	2540	5070
267	2548	5059
268	2557	5049
269	2566	5038
270	2575	5028
271	2584	5017
272	2593	5007
273	2602	4996
274	2611	4985
275	2620	4974
276	2629	4964
277	2638	4954
278	2647	4944
279	2656	4934
280	2666	4924
281	2675	4913
282	2684	4905
283	2694	4894
284	2705	4889
285	2717	4883
286	2732	4883
287	2743	4878
288	2756	4873
289	2769	4871
290	2780	4863
291	2792	4857
292	2804	4853
293	2815	4845
294	2825	4836
295	2836	4830
296	2847	4821
297	2857	4812
298	2867	4804
299	2879	4798
300	2889	4789
301	2899	4781
302	2909	4772
303	2920	4764
304	2929	4754
305	2951	4764
306	2961	4755
307	2970	4745
308	2979	4734
309	2988	4723
310	2997	4713
311	3006	4702
312	3015	4691
313	3024	4680
314	3033	4671
315	3042	4660
316	3051	4649
317	3061	4639
318	3070	4629
319	3079	4618
320	3089	4610
321	3099	4600
322	3108	4590
323	3117	4579
324	3126	4569
325	3135	4558
326	3144	4548
327	3153	4537
328	3162	4527
329	3171	4516
330	3180	4507
331	3192	4500
332	3205	4495
333	3215	4486
334	3224	4476
335	3234	4467
336	3244	4457
337	3255	4449
338	3268	4444
339	3277	4433
340	3288	4426
341	3300	4420
342	3317	4419
343	3329	4414
344	3343	4408
345	3353	4399
346	3362	4389
347	3372	4379
348	3381	4369
349	3390	4359
350	3400	4349
351	3410	4340
352	3420	4331
353	3430	4321
354	3439	4311
355	3448	4301
356	3457	4290
357	3467	4280
358	3477	4272
359	3488	4263
360	3498	4254
361	3507	4244
362	3516	4233
363	3525	4223
364	3534	4212
365	3543	4202
366	3552	4191
367	3561	4181
368	3570	4170
369	3580	4160
370	3589	4150
371	3598	4140
372	3608	4131
373	3617	4120
374	3627	4110
375	3636	4100
376	3645	4090
377	3655	4080
378	3664	4070
379	3673	4059
380	3681	4049
381	3691	4039
382	3699	4028
383	3709	4018
384	3718	4008
385	3727	3998
386	3737	3988
387	3746	3978
388	3755	3967
389	3765	3958
390	3774	3948
391	3783	3938
392	3792	3928
393	3801	3917
394	3811	3907
395	3821	3898
396	3831	3889
397	3840	3879
398	3849	3868
399	3858	3858
400	3867	3847
401	3876	3837
402	3886	3828
403	3895	3818
404	3904	3807
405	3913	3797
406	3922	3787
407	3932	3777
408	3941	3767
409	3950	3757
410	3979	3766
411	3988	3756
412	3997	3746
413	4006	3735
414	4015	3725
415	4024	3715
416	4034	3705
417	4042	3694
418	4051	3684
419	4061	3674
420	4070	3664
421	4080	3654
422	4089	3644
423	4100	3635
424	4109	3625
425	4118	3615
426	4127	3605
427	4136	3594
428	4145	3584
429	4154	3574
430	4163	3564
431	4172	3554
432	4181	3544
433	4191	3534
434	4200	3524
435	4210	3515
436	4222	3507
437	4233	3498
438	4245	3491
439	4256	3482
440	4265	3472
441	4274	3461
442	4283	3451
443	4293	3442
444	4304	3433
445	4313	3423
446	4322	3413
447	4331	3403
448	4341	3393
449	4350	3383
450	4361	3374
451	4370	3364
452	4379	3354
453	4388	3344
454	4397	3334
455	4406	3324
456	4415	3313
457	4424	3303
458	4433	3293
459	4442	3283
460	4453	3274
461	4462	3265
462	4472	3255
463	4482	3246
464	4492	3236
465	4503	3227
466	4512	3217
467	4521	3207
468	4530	3197
469	4539	3187
470	4548	3177
471	4557	3167
472	4566	3156
473	4575	3146
474	4584	3136
475	4593	3126
476	4602	3116
477	4611	3106
478	4620	3096
479	4630	3086
480	4639	3076
481	4648	3067
482	4657	3057
483	4667	3047
484	4676	3037
485	4685	3027
486	4694	3017
487	4703	3007
488	4712	2997
489	4721	2986
490	4730	2976
491	4739	2967
492	4748	2957
493	4758	2947
494	4768	2938
495	4778	2928
496	4788	2919
497	4800	2911
498	4810	2901
499	4820	2892
500	4831	2883
501	4842	2874
502	4853	2865
503	4864	2857
504	4875	2847
505	4884	2838
506	4894	2828
507	4903	2818
508	4911	2808
509	4921	2798
510	4930	2788
511	4939	2778
512	4948	2768
513	4958	2758
514	4969	2750
515	5000	2752
516	5010	2742
517	5019	2732
518	5028	2722
519	5037	2712
520	5046	2702
521	5055	2692
522	5064	2682
523	5074	2672
524	5083	2662
525	5092	2652
526	5101	2642
527	5110	2632
528	5119	2622
529	5128	2612
530	5138	2603
531	5147	2593
532	5157	2583
533	5166	2573
534	5175	2563
535	5184	2553
536	5193	2543
537	5202	2533
538	5211	2523
539	5222	2514
540	5234	2506
541	5246	2497
542	5256	2488
543	5266	2478
544	5275	2468
545	5284	2458
546	5294	2448
547	5303	2438
548	5312	2428
549	5322	2419
550	5331	2409
551	5340	2399
552	5349	2389
553	5358	2379
554	5382	2376
555	5391	2366
556	5400	2356
557	5409	2346
558	5418	2336
559	5427	2326
560	5437	2316
561	5446	2306
562	5456	2296
563	5465	2286
564	5474	2276
565	5483	2266
566	5492	2257
567	5501	2247
568	5510	2237
569	5519	2227
570	5528	2217
571	5537	2207
572	5546	2197
573	5555	2187
574	5564	2177
575	5574	2167
576	5583	2157
577	5592	2147
578	5601	2138
579	5610	2128
580	5619	2118
581	5628	2108
582	5637	2098
583	5647	2088
584	5656	2078
585	5665	2069
586	5675	2059
587	5684	2049
588	5693	2039
589	5702	2029
590	5712	2020
591	5721	2010
592	5729	2000
593	5739	1990
594	5748	1980
595	5757	1970
596	5766	1960
597	5775	1950
598	5785	1941
599	5794	1931
600	5803	1921
601	5813	1912
602	5822	1902
603	5831	1892
604	5840	1882
605	5849	1872
606	5858	1862
607	5867	1852
608	5875	1842
609	5884	1832
610	5893	1823
611	5902	1813
612	5911	1803
613	5920	1793
614	5929	1783
615	5938	1773
616	5947	1763
617	5956	1754
618	5965	1744
619	5974	1734
620	5983	1724
621	5992	1714
622	6029	1713
623	6039	1703
624	6048	1693
625	6057	1683
626	6066	1673
627	6075	1663
628	6083	1653
629	6092	1644
630	6101	1634
631	6110	1624
632	6119	1614
633	6127	1604
634	6136	1594
635	6145	1584
636	6154	1574
637	6163	1565
638	6172	1555
639	6182	1545
640	6191	1535
641	6200	1525
642	6214	1517
643	6224	1507
644	6233	1497
645	6243	1488
646	6251	1478
647	6262	1469
648	6275	1460
649	6285	1450
650	6294	1440
651	6304	1431
652	6313	1421
653	6322	1411
654	6331	1401
655	6340	1391
656	6349	1382
657	6359	1372
658	6368	1362
659	6377	1352
660	6386	1343
661	6396	1333
662	6404	1323
663	6414	1313
664	6424	1304
665	6433	1294
666	6443	1284
667	6453	1275
668	6461	1265
669	6470	1255
670	6479	1245
671	6488	1235
672	6497	1226
673	6506	1216
674	6515	1206
675	6524	1196
676	6533	1186
677	6542	1177
678	6551	1167
679	6560	1157
680	6569	1147
681	6577	1138
682	6586	1128
683	6595	1118
684	6604	1108
685	6613	1099
686	6622	1089
687	6631	1079
688	6640	1069
689	6649	1060
690	6659	1050
691	6669	1040
692	6678	1031
693	6687	1021
694	6696	1011
695	6705	1002
696	6714	992
697	6724	982
698	6733	972
699	6742	963
700	6751	953
701	6760	943
702	6769	933
703	6778	924
704	6787	914
705	6796	904
706	6805	895
707	6814	885
708	6824	875
709	6833	866
710	6843	856
711	6851	846
712	6860	837
713	6869	827
714	6878	817
715	6888	808
716	6897	798
717	6906	788
718	6915	779
719	6923	769
720	6933	759
721	6942	750
722	6951	740
723	6960	730
724	6969	720
725	6978	711
726	6987	701
727	6996	692
728	7005	682
729	7014	672
730	7035	664
731	7065	656
732	7075	646
733	7085	637
734	7094	627
735	7103	617
736	7112	607
737	7121	598
738	7131	588
739	7140	578
740	7149	569
741	7158	559
742	7167	549
743	7176	540
744	7186	530
745	7197	521
746	7206	511
747	7215	501
748	7224	491
749	7233	482
750	7242	472
751	7252	462
752	7261	453
753	7270	443
754	7279	433
755	7288	424
756	7298	414
757	7309	404
758	7321	395
759	7330	385
760	7339	376
761	7348	366
762	7357	356
763	7366	347
764	7375	337
765	7384	327
766	7393	318
767	7403	308
768	7412	298
769	7422	289
770	7431	279
771	7440	269
772	7450	260
773	7459	250
774	7468	240
775	7478	231
776	7487	221
777	7496	211
778	7505	202
779	7514	192
780	7524	183
781	7534	173
782	7543	163
783	7552	154
784	7562	144
785	7572	134
786	7581	125
787	7589	115
788	7599	105
789	7608	96
790	7617	86
791	7626	77
792	7636	67
793	7646	57
794	7655	48
795	7664	38
796	7674	28
797	7683	19
798	7692	9
799	7701	0
