iter	Logloss
448	0.2045523328
449	0.2040924295
450	0.203704192
451	0.2028035551
452	0.2020955943
453	0.2013612361
454	0.2005405026
455	0.2004571132
456	0.1999033412
457	0.1991857224
458	0.1983620499
459	0.1979216479
460	0.1978799109
461	0.1972212736
462	0.196671835
463	0.1960890721
464	0.1955585082
465	0.1951432861
466	0.1948207371
467	0.1942608282
468	0.1938190795
469	0.1933078093
470	0.1925435433
471	0.1920452563
472	0.1915925985
473	0.191525858
474	0.1911376802
475	0.1908832829
476	0.1907146368
477	0.1899444787
478	0.1894240515
479	0.1889603308
480	0.1885371035
481	0.1879211129
482	0.187158396
483	0.1864993673
484	0.1859696909
485	0.18560079
486	0.1853265125
487	0.1847156172
488	0.1839960465
489	0.1834991123
490	0.1830556878
491	0.1827233976
492	0.1823531641
493	0.1823272056
494	0.181966308
495	0.1818201319
496	0.1813114925
497	0.1804438482
498	0.1797173247
499	0.1793245725
500	0.1790895495
501	0.1790606192
502	0.1787259175
503	0.1782811032
504	0.1776603546
505	0.177039232
506	0.1764453417
507	0.1760315348
508	0.1759851807
509	0.1757552547
510	0.1751934131
511	0.1743607756
512	0.1740468078
513	0.1733383828
514	0.1729771475
515	0.1725780979
516	0.1722390461
517	0.1717178138
518	0.1713805
519	0.1711015285
520	0.1703610521
521	0.1699875742
522	0.1693054037
523	0.1686561018
524	0.1680186822
525	0.1676019958
526	0.1671639556
527	0.1665741569
528	0.1662382283
529	0.1655900656
530	0.1650366111
531	0.1647339504
532	0.1640358407
533	0.1636542271
534	0.1634480944
535	0.1630917151
536	0.1627351925
537	0.1622084647
538	0.1619084232
539	0.1614716107
540	0.1612338566
541	0.1604788986
542	0.1602462422
543	0.1598997028
544	0.1596331565
545	0.1591442372
546	0.1587129635
547	0.1585104392
548	0.1584581618
549	0.158221818
550	0.1576284501
551	0.1575924033
552	0.1574599612
553	0.1569227906
554	0.1568344547
555	0.1564675304
556	0.1559072996
557	0.1553883975
558	0.1551300854
559	0.1549048244
560	0.1544963951
561	0.1541477177
562	0.1537287771
563	0.1533525386
564	0.1529686769
565	0.1528826803
566	0.1524631059
567	0.1520352537
568	0.1516951122
569	0.1511976027
570	0.1511300443
571	0.1507377229
572	0.1503317291
573	0.1502309216
574	0.1495663266
575	0.1493529031
576	0.1491132129
577	0.1487812577
578	0.1484487204
579	0.1482917784
580	0.1478796523
581	0.1474659999
582	0.1471260263
583	0.1466015488
584	0.1465209812
585	0.1461410583
586	0.146117842
587	0.1458414868
588	0.1455067076
589	0.1454754362
590	0.1451446974
591	0.1446776962
592	0.1442324527
593	0.1441845903
594	0.1438794199
595	0.1435458021
596	0.1430434642
597	0.1427769084
598	0.1425301272
599	0.1420024951
600	0.1416603566
601	0.1416133301
602	0.1415763059
603	0.1414619719
604	0.1414278684
605	0.1411458828
606	0.1408695634
607	0.1408201744
608	0.1403828552
609	0.1400520823
610	0.1398274737
611	0.1396736341
612	0.1395763137
613	0.1395366174
614	0.1393493711
615	0.1391369152
616	0.138681637
617	0.1384249522
618	0.1380355949
619	0.1376016394
620	0.1375732316
621	0.137239472
622	0.1369103857
623	0.1367058
624	0.1362219151
625	0.1361780896
626	0.1356935552
627	0.135365712
628	0.1348173765
629	0.1346010859
630	0.134308057
631	0.1341456638
632	0.1339777045
633	0.1335594239
634	0.1331434287
635	0.1328638336
636	0.1327149867
637	0.1323011906
638	0.1319353416
639	0.1315500092
640	0.1310324493
641	0.1310096883
642	0.1306539913
643	0.1304019049
644	0.1303771955
645	0.1301766576
646	0.1298343942
647	0.1295156992
648	0.1294999304
649	0.1293747964
650	0.1292267209
651	0.1286233418
652	0.1283682461
653	0.1277174666
654	0.1276179955
655	0.1273515513
656	0.1271665026
657	0.1269221556
658	0.1264269388
659	0.1261492975
660	0.1258691691
661	0.1256133408
662	0.1253246635
663	0.1250773034
664	0.1247903364
665	0.1244232878
666	0.1243229728
667	0.1243022902
668	0.1240236056
669	0.1238288973
670	0.123390091
671	0.123009139
672	0.1227361423
673	0.122412084
674	0.1221232124
675	0.1216970489
676	0.1215111149
677	0.1213734075
678	0.1210244458
679	0.1207438685
680	0.1203723903
681	0.1201197084
682	0.1198976196
683	0.1194635668
684	0.1192294351
685	0.1189970605
686	0.1189679992
687	0.1186995446
688	0.1185831713
689	0.1181502238
690	0.1179729642
691	0.1178708544
692	0.11765657
693	0.1173607646
694	0.1170065022
695	0.1168153769
696	0.1166139695
697	0.1163603415
698	0.116117372
699	0.1158973723
700	0.1157174595
701	0.1154898488
702	0.1154682411
703	0.1152913953
704	0.1149311679
705	0.1145634657
706	0.1145065852
707	0.114474598
708	0.1140641701
709	0.1138233381
710	0.1134359394
711	0.1132127221
712	0.1130695337
713	0.1126503767
714	0.1126114598
715	0.1124906198
716	0.112474742
717	0.1121261723
718	0.1117465511
719	0.1115855212
720	0.1114091249
721	0.1111069938
722	0.1109467923
723	0.1109258783
724	0.1105863688
725	0.1103774118
726	0.1101977744
727	0.1099886435
728	0.109723151
729	0.1093284603
730	0.1088604075
731	0.1084727783
732	0.1080931234
733	0.1077556292
734	0.1075482245
735	0.1072786707
736	0.107178753
737	0.1069804135
738	0.1068047098
739	0.1065588465
740	0.1062285983
741	0.1057449463
742	0.1055349654
743	0.1052893635
744	0.105150636
745	0.1048965469
746	0.1046514019
747	0.104518502
748	0.1044951315
749	0.1042482327
750	0.1040502293
751	0.1037568745
752	0.1036496084
753	0.1035040585
754	0.1032962026
755	0.1030314192
756	0.1028956923
757	0.1027862365
758	0.102761995
759	0.1024132695
760	0.1020724659
761	0.1020626467
762	0.1018099719
763	0.1017312858
764	0.1014123507
765	0.1012749009
766	0.1010578563
767	0.1007670599
768	0.1005618286
769	0.1004118737
770	0.1003988182
771	0.1002972825
772	0.1000314206
773	0.09982077423
774	0.09950915182
775	0.09933608027
776	0.09918430262
777	0.09894240431
778	0.09893055419
779	0.09882748159
780	0.09859712297
781	0.09828879803
782	0.0980965936
783	0.09808596296
784	0.09785985861
785	0.09770637198
786	0.09753018143
787	0.09727501372
788	0.09716718648
789	0.09700548206
790	0.09691452251
791	0.09670221223
792	0.09632824484
793	0.09622980559
794	0.09616608083
795	0.09605590679
796	0.09582883049
797	0.09581050893
798	0.09550133047
799	0.0952795096
