iter	Logloss
0	0.6880706788
1	0.6841249838
2	0.6800765883
3	0.6756231404
4	0.671580657
5	0.6693699478
6	0.6669740982
7	0.6631956876
8	0.6582257277
9	0.6559333333
10	0.6529460736
11	0.6493763095
12	0.6447488959
13	0.6411999993
14	0.635392665
15	0.6331190685
16	0.6316889248
17	0.6292681366
18	0.6263022956
19	0.6245562797
20	0.6203725212
21	0.6182815856
22	0.6158691747
23	0.6124535374
24	0.6106739465
25	0.6078363849
26	0.6056802815
27	0.604126707
28	0.6023793353
29	0.6000883455
30	0.597218542
31	0.594897508
32	0.5935108685
33	0.5903065008
34	0.5887780384
35	0.5870527626
36	0.5844142489
37	0.581900693
38	0.5796376202
39	0.5778756862
40	0.5765366391
41	0.5748802332
42	0.5739097061
43	0.5725493722
44	0.5703020962
45	0.5690488859
46	0.5675557054
47	0.5660641877
48	0.5643190508
49	0.5627418496
50	0.5594778591
51	0.5570494269
52	0.5540338598
53	0.5523095267
54	0.5519873843
55	0.5506659489
56	0.5495231334
57	0.5468265608
58	0.5459885963
59	0.544383371
60	0.5427530156
61	0.5416790845
62	0.5397457891
63	0.5388869279
64	0.5382304549
65	0.5371715428
66	0.5366688625
67	0.5351114714
68	0.5340650365
69	0.5320368581
70	0.5312081111
71	0.5293640901
72	0.5286065886
73	0.5283232986
74	0.5275190633
75	0.5260001326
76	0.5253171908
77	0.5243282885
78	0.5233169996
79	0.5220240761
80	0.5201056496
81	0.5187451163
82	0.5181311327
83	0.5173948912
84	0.5165387169
85	0.5151704996
86	0.5134433871
87	0.5124338257
88	0.5110915149
89	0.509989581
90	0.5081448357
91	0.5065634757
92	0.5060839455
93	0.5055601338
94	0.5052578396
95	0.503709858
96	0.5024870313
97	0.5020901974
98	0.5003332358
99	0.498621912
100	0.4972050413
101	0.4962238849
102	0.4951390959
103	0.4945394893
104	0.4934616805
105	0.4931368834
106	0.492384859
107	0.4908690842
108	0.4877495485
109	0.4857312252
110	0.4850204392
111	0.4845593832
112	0.4830515423
113	0.4826129675
114	0.4820099437
115	0.4813804956
116	0.4807169944
117	0.4793890883
118	0.4775862017
119	0.4767019954
120	0.474236495
121	0.473084104
122	0.4722111838
123	0.4697968951
124	0.4685189038
125	0.4681320728
126	0.4678952928
127	0.4669534202
128	0.4644519696
129	0.4636751666
130	0.4632159882
131	0.4629798417
132	0.4623982748
133	0.4619908281
134	0.4612222214
135	0.4600477967
136	0.4588771556
137	0.4579025403
138	0.4566628065
139	0.4563518331
140	0.4546853752
